booking_id,user_id,show_id,booking_date,total_tickets,seat_numbers,total_amount,payment_status,transaction_ref
BK_8353,US_4314,SH_4329,2024-09-12 02:10:10,1,,209.72,completed,
BK_8354,US_5389,SH_931,2025-08-25 14:28:31,2,,869.26,completed,
BK_8355,US_7219,SH_7717,2024-02-09 18:41:33,2,,519.32,completed,
BK_8357,US_7493,SH_1380,2024-06-02 09:57:19,1,,410.29,completed,
BK_8358,US_2560,SH_411,2025-03-10 12:51:03,1,,216.55,completed,
BK_8359,US_4524,SH_6566,2025-10-23 17:40:35,3,,1227.15,completed,
BK_8360,US_9460,SH_3778,2024-04-03 13:37:45,2,,0.0,failed,
BK_8361,US_6516,SH_6203,2024-08-27 02:01:27,2,,672.42,completed,
BK_8362,US_9096,SH_9546,2024-11-16 14:13:40,1,,233.54,completed,
BK_8363,US_3539,SH_6910,2025-09-12 13:47:35,2,,605.56,completed,
BK_8364,US_6905,SH_4204,2025-12-30 15:06:39,3,,0.0,refunded,
BK_8365,US_1428,SH_6320,2025-11-07 00:38:37,1,,491.95,completed,
BK_8366,US_7883,SH_5272,2025-12-27 09:59:06,2,,625.62,completed,
BK_8367,US_8232,SH_7139,2024-04-20 11:11:10,3,,1329.09,completed,
BK_8368,US_7655,SH_3314,2024-11-08 17:11:25,3,,1289.97,completed,
BK_8369,US_2831,SH_4891,2024-01-22 08:33:20,3,,1342.6200000000001,completed,
BK_8370,US_4504,SH_7223,2025-01-27 09:07:51,3,,1253.91,completed,
BK_8371,US_4638,SH_9274,2024-04-28 04:54:50,4,,1914.68,completed,
BK_8372,US_9829,SH_2518,2025-09-28 11:35:22,4,,1721.84,completed,
BK_8373,US_2780,SH_7755,2024-04-14 14:37:18,4,,1074.52,completed,
BK_8374,US_4818,SH_7724,2025-03-29 05:01:03,1,,409.73,completed,
BK_8375,US_4989,SH_5333,2024-12-10 03:58:52,4,,0.0,failed,
BK_8376,US_2433,SH_8315,2024-10-16 04:44:27,4,,1214.68,completed,
BK_8377,US_443,SH_9432,2024-01-12 06:57:33,1,,0.0,failed,
BK_8378,US_2996,SH_1438,2024-05-18 11:54:16,4,,1693.28,completed,
BK_8379,US_5579,SH_1015,2025-08-12 17:11:18,2,,333.14,completed,
BK_8380,US_6598,SH_5586,2024-11-18 12:29:34,2,,933.44,completed,
BK_8381,US_5053,SH_1394,2024-11-07 02:18:20,3,,1222.41,completed,
BK_8382,US_6836,SH_5925,2025-01-15 04:26:40,1,,0.0,failed,
BK_8383,US_9706,SH_406,2024-02-17 12:10:00,3,,892.74,completed,
BK_8384,US_4958,SH_5536,2025-02-05 00:09:34,1,,472.41,completed,
BK_8386,US_6477,SH_7949,2025-07-20 22:25:17,1,,304.18,completed,
BK_8388,US_7370,SH_4083,2025-01-20 08:25:57,1,,448.74,completed,
BK_8389,US_4108,SH_159,2025-05-22 15:15:03,1,,494.26,completed,
BK_8390,US_3228,SH_4445,2024-03-27 09:49:05,2,,552.1,completed,
BK_8391,US_1756,SH_2132,2024-04-29 23:10:18,1,,476.96,completed,
BK_8392,US_6735,SH_3483,2024-02-01 03:26:30,3,,912.1500000000001,completed,
BK_8393,US_7164,SH_2178,2024-11-20 23:54:48,1,,295.48,completed,
BK_8394,US_7012,SH_7251,2024-02-20 11:36:45,4,,602.12,completed,
BK_8395,US_1013,SH_7077,2024-01-17 06:23:02,3,,1143.4499999999998,completed,
BK_8396,US_3610,SH_3334,2025-12-22 23:37:30,1,,0.0,refunded,
BK_8397,US_5535,SH_8253,2024-02-03 21:49:00,2,,723.14,completed,
BK_8398,US_808,SH_3872,2024-06-27 03:53:36,2,,908.12,completed,
BK_8399,US_9303,SH_775,2024-02-19 12:39:11,2,,980.46,completed,
BK_8400,US_2075,SH_7406,2024-09-01 09:38:07,4,,1909.88,completed,
BK_8402,US_4492,SH_1289,2024-12-30 03:20:05,3,,1432.29,completed,
BK_8403,US_4345,SH_510,2025-05-07 09:26:13,2,,0.0,refunded,
BK_8404,US_37,SH_8588,2024-11-08 03:46:03,2,,883.06,completed,
BK_8405,US_9779,SH_6659,2025-10-12 14:55:57,4,,1450.28,completed,
BK_8407,US_4159,SH_9295,2025-11-28 20:16:37,3,,1150.26,completed,
BK_8408,US_2403,SH_3218,2024-04-29 09:36:01,2,,757.72,completed,
BK_8409,US_7765,SH_5457,2024-07-20 07:47:49,1,,278.04,completed,
BK_8410,US_4278,SH_3244,2025-04-06 08:27:58,4,,636.24,completed,
BK_8411,US_5975,SH_5808,2025-08-12 06:50:47,2,,971.5,completed,
BK_8412,US_6295,SH_8596,2024-06-07 01:38:41,3,,1261.74,completed,
BK_8413,US_6127,SH_6455,2024-04-16 03:43:58,3,,0.0,refunded,
BK_8414,US_1985,SH_3697,2024-02-02 21:25:57,2,,716.38,completed,
BK_8416,US_7370,SH_8841,2024-10-15 11:37:53,2,,593.46,completed,
BK_8417,US_1338,SH_4148,2024-03-29 19:13:36,2,,999.16,completed,
BK_8418,US_8214,SH_8734,2025-10-30 22:57:33,1,,164.67,completed,
BK_8420,US_656,SH_4773,2024-05-07 11:54:30,2,,694.24,completed,
BK_8422,US_981,SH_4448,2024-01-20 05:14:14,4,,1864.88,completed,
BK_8423,US_9360,SH_7164,2025-05-19 09:45:27,2,,674.14,completed,
BK_8424,US_5596,SH_2052,2025-06-26 13:21:56,3,,1207.59,completed,
BK_8425,US_7183,SH_1602,2024-09-24 16:01:00,1,,206.52,completed,
BK_8426,US_2014,SH_4992,2025-09-27 03:18:41,2,,0.0,refunded,
BK_8427,US_4659,SH_9408,2025-09-28 03:00:21,2,,592.52,completed,
BK_8428,US_8721,SH_3113,2025-02-15 13:11:59,3,,1258.8000000000002,completed,
BK_8429,US_3894,SH_1629,2024-08-16 05:15:01,4,,607.04,completed,
BK_8430,US_3838,SH_8143,2024-07-16 20:31:16,4,,0.0,failed,
BK_8432,US_8060,SH_8930,2025-09-30 11:19:08,4,,1466.28,completed,
BK_8433,US_2658,SH_1476,2024-10-04 18:45:44,3,,1492.65,completed,
BK_8435,US_1862,SH_1988,2024-02-15 21:51:24,4,,1724.84,completed,
BK_8436,US_4888,SH_6947,2025-10-09 09:30:37,3,,1361.46,completed,
BK_8438,US_4708,SH_2093,2024-08-23 13:28:55,2,,651.7,completed,
BK_8439,US_1243,SH_7042,2024-12-17 13:47:22,1,,211.72,completed,
BK_8440,US_1529,SH_7896,2024-02-24 15:48:26,4,,1601.0,completed,
BK_8441,US_5267,SH_260,2025-07-08 00:57:26,2,,425.5,completed,
BK_8443,US_3169,SH_5990,2025-03-13 02:40:34,2,,621.92,completed,
BK_8444,US_8753,SH_7232,2024-01-05 20:28:23,2,,560.26,completed,
BK_8445,US_4330,SH_2416,2024-12-22 10:28:13,1,,307.58,completed,
BK_8446,US_2459,SH_2479,2025-11-13 22:44:57,3,,1497.66,completed,
BK_8448,US_8684,SH_5259,2024-06-28 06:32:15,3,,0.0,failed,
BK_8449,US_2123,SH_4661,2025-02-10 21:33:38,3,,494.40000000000003,completed,
BK_8452,US_262,SH_4753,2024-07-27 13:24:10,2,,0.0,refunded,
BK_8453,US_283,SH_3308,2024-06-07 06:27:27,2,,416.9,completed,
BK_8454,US_1010,SH_1471,2025-09-04 01:45:29,2,,723.88,completed,
BK_8455,US_8688,SH_6554,2024-03-13 09:46:28,3,,0.0,failed,
BK_8456,US_6185,SH_483,2025-11-17 00:18:05,1,,0.0,failed,
BK_8457,US_5961,SH_8102,2025-09-30 21:38:11,4,,1032.2,completed,
BK_8458,US_2858,SH_8183,2025-02-14 09:15:18,3,,1357.68,completed,
BK_8460,US_372,SH_2668,2025-06-13 19:33:57,3,,503.84999999999997,completed,
BK_8463,US_4600,SH_498,2025-05-28 12:17:56,4,,1556.04,completed,
BK_8465,US_6090,SH_4595,2025-12-06 20:32:29,1,,306.05,completed,
BK_8466,US_3184,SH_616,2025-03-24 01:45:08,3,,1134.78,completed,
BK_8469,US_3715,SH_4471,2025-12-20 11:29:59,1,,453.97,completed,
BK_8470,US_7540,SH_678,2024-03-10 12:04:58,3,,665.0999999999999,completed,
BK_8471,US_9261,SH_1234,2025-07-22 18:03:10,2,,0.0,refunded,
BK_8472,US_8877,SH_9247,2025-07-27 07:46:27,2,,304.54,completed,
BK_8473,US_2096,SH_7264,2025-03-30 19:16:30,3,,1153.92,completed,
BK_8474,US_5437,SH_6572,2024-01-09 09:02:53,4,,961.4,completed,
BK_8475,US_945,SH_5025,2024-03-04 22:55:47,3,,0.0,failed,
BK_8476,US_9025,SH_2200,2024-09-26 15:54:20,3,,689.8199999999999,completed,
BK_8477,US_3184,SH_7087,2025-06-10 07:50:09,2,,967.32,completed,
BK_8478,US_6620,SH_1835,2025-08-06 17:10:36,4,,1109.48,completed,
BK_8480,US_717,SH_6495,2025-05-06 12:39:13,3,,934.4100000000001,completed,
BK_8481,US_5360,SH_9730,2024-03-11 10:26:04,1,,288.82,completed,
BK_8482,US_5758,SH_3108,2024-06-10 15:16:43,4,,0.0,failed,
BK_8483,US_3516,SH_5371,2025-05-05 14:46:51,1,,356.87,completed,
BK_8484,US_5772,SH_6917,2024-03-19 09:19:02,1,,270.29,completed,
BK_8486,US_993,SH_4247,2024-04-18 22:55:15,4,,1176.0,completed,
BK_8487,US_7922,SH_6271,2024-11-19 03:22:20,1,,163.47,completed,
BK_8488,US_8239,SH_5149,2024-12-08 01:31:58,2,,956.78,completed,
BK_8489,US_9552,SH_5301,2024-07-02 14:00:29,4,,936.52,completed,
BK_8490,US_8891,SH_3023,2024-03-25 18:46:50,1,,181.47,completed,
BK_8491,US_197,SH_4982,2024-03-18 12:01:04,4,,864.64,completed,
BK_8493,US_2752,SH_7969,2024-01-15 11:28:04,1,,315.43,completed,
BK_8494,US_1425,SH_855,2025-06-18 08:55:29,2,,828.36,completed,
BK_8495,US_6503,SH_6135,2025-01-05 09:20:50,1,,273.54,completed,
BK_8496,US_5899,SH_4474,2024-12-20 07:57:06,4,,756.04,completed,
BK_8497,US_338,SH_6939,2024-01-14 21:05:55,4,,644.16,completed,
BK_8498,US_4129,SH_5804,2024-02-24 13:48:33,3,,0.0,refunded,
BK_8500,US_3581,SH_3896,2024-10-05 19:09:37,1,,0.0,failed,
BK_8501,US_2963,SH_4953,2024-03-01 10:34:29,4,,1691.28,completed,
BK_8502,US_8065,SH_1724,2024-01-17 11:55:36,4,,670.4,completed,
BK_8503,US_4065,SH_615,2025-04-16 13:51:51,4,,1630.72,completed,
BK_8504,US_2075,SH_8576,2024-07-03 00:54:53,1,,459.65,completed,
BK_8505,US_2654,SH_8789,2024-07-29 09:09:45,3,,468.18,completed,
BK_8506,US_7239,SH_6977,2024-09-27 02:35:00,1,,468.13,completed,
BK_8507,US_793,SH_9636,2025-10-18 17:33:52,4,,1800.8,completed,
BK_8508,US_6475,SH_6342,2025-10-26 02:29:50,2,,882.38,completed,
BK_8509,US_9136,SH_3999,2025-02-06 06:38:33,4,,749.96,completed,
BK_8511,US_989,SH_5352,2024-11-21 22:06:09,3,,0.0,refunded,
BK_8512,US_2788,SH_946,2024-05-13 15:35:40,3,,689.0699999999999,completed,
BK_8513,US_1265,SH_7194,2024-05-11 16:06:25,1,,422.47,completed,
BK_8514,US_4480,SH_428,2025-08-29 17:56:18,2,,0.0,refunded,
BK_8515,US_4605,SH_3048,2025-05-31 05:27:22,4,,1545.12,completed,
BK_8516,US_4895,SH_5306,2025-04-29 17:51:29,4,,1461.12,completed,
BK_8517,US_1077,SH_704,2024-09-17 22:30:53,2,,515.28,completed,
BK_8518,US_5394,SH_3080,2024-06-02 19:16:13,4,,1557.32,completed,
BK_8519,US_4106,SH_7157,2024-11-09 04:54:18,2,,379.02,completed,
BK_8520,US_3285,SH_9289,2025-04-12 13:11:53,3,,503.13,completed,
BK_8521,US_8799,SH_7517,2025-07-11 18:50:48,3,,1201.8899999999999,completed,
BK_8522,US_7608,SH_1842,2024-07-05 00:15:02,4,,1957.96,completed,
BK_8523,US_8030,SH_8404,2024-10-06 20:11:49,3,,457.98,completed,
BK_8524,US_4002,SH_8668,2024-05-28 03:48:20,3,,908.31,completed,
BK_8525,US_4540,SH_8367,2025-01-08 06:41:34,4,,767.84,completed,
BK_8527,US_7608,SH_5849,2024-04-10 09:14:06,1,,289.09,completed,
BK_8529,US_908,SH_8830,2025-02-04 09:12:03,1,,325.83,completed,
BK_8530,US_1020,SH_4388,2025-02-01 04:48:14,4,,0.0,failed,
BK_8531,US_9061,SH_6377,2024-10-01 23:50:48,2,,862.12,completed,
BK_8532,US_1578,SH_8907,2025-04-18 23:27:19,3,,1284.48,completed,
BK_8533,US_5119,SH_1965,2025-06-15 09:11:57,2,,629.58,completed,
BK_8534,US_8510,SH_9513,2025-05-05 04:52:32,3,,0.0,failed,
BK_8535,US_3225,SH_5290,2025-07-20 07:30:08,3,,0.0,failed,
BK_8538,US_147,SH_5542,2024-02-27 18:38:15,2,,439.86,completed,
BK_8539,US_455,SH_4953,2025-04-12 03:00:40,3,,0.0,failed,
BK_8540,US_2253,SH_4384,2024-06-19 07:21:42,3,,1457.1,completed,
BK_8541,US_9538,SH_7130,2025-05-10 21:37:37,1,,368.02,completed,
BK_8542,US_3307,SH_6617,2024-08-19 01:53:35,4,,1053.8,completed,
BK_8544,US_4616,SH_5257,2024-04-04 23:53:01,3,,922.83,completed,
BK_8545,US_6471,SH_4446,2024-08-24 16:16:03,4,,1462.24,completed,
BK_8546,US_2952,SH_4557,2025-10-27 13:42:54,1,,0.0,failed,
BK_8547,US_2876,SH_2391,2024-05-13 18:31:50,3,,854.67,completed,
BK_8549,US_8363,SH_2162,2024-07-21 15:03:58,4,,1527.84,completed,
BK_8550,US_6997,SH_1952,2024-06-15 07:44:31,1,,350.55,completed,
BK_8551,US_3680,SH_1953,2025-05-26 17:01:57,3,,941.67,completed,
BK_8553,US_3144,SH_6709,2025-10-27 17:44:26,3,,863.67,completed,
BK_8554,US_5203,SH_5339,2025-09-17 00:24:16,4,,1893.52,completed,
BK_8555,US_9112,SH_1807,2025-03-26 21:34:12,2,,564.7,completed,
BK_8556,US_9722,SH_6437,2024-04-08 18:10:38,2,,863.62,completed,
BK_8557,US_2785,SH_4840,2025-02-03 01:04:37,1,,283.23,completed,
BK_8558,US_3454,SH_1888,2024-05-12 16:28:13,3,,835.77,completed,
BK_8559,US_3211,SH_5461,2025-06-03 12:41:03,3,,1426.02,completed,
BK_8560,US_2774,SH_4886,2025-08-29 11:32:29,1,,0.0,failed,
BK_8561,US_4750,SH_9309,2024-05-12 17:23:51,4,,1679.0,completed,
BK_8562,US_8986,SH_9042,2025-08-18 05:35:47,4,,1289.76,completed,
BK_8563,US_7463,SH_9459,2024-02-21 14:13:11,1,,476.4,completed,
BK_8564,US_2538,SH_9884,2024-05-27 13:09:36,1,,175.15,completed,
BK_8567,US_1442,SH_3263,2025-04-27 13:40:42,4,,0.0,failed,
BK_8568,US_9320,SH_4588,2024-05-04 12:38:39,2,,0.0,failed,
BK_8569,US_8610,SH_8825,2025-07-13 04:59:57,1,,345.79,completed,
BK_8570,US_3810,SH_2815,2025-05-08 10:22:56,4,,1794.28,completed,
BK_8571,US_414,SH_2598,2024-09-06 06:40:27,4,,728.64,completed,
BK_8573,US_8876,SH_6022,2024-01-01 21:40:01,3,,1493.49,completed,
BK_8574,US_6654,SH_9198,2024-10-06 01:26:26,3,,1272.8700000000001,completed,
BK_8576,US_727,SH_3626,2025-07-03 03:17:55,2,,837.08,completed,
BK_8577,US_6779,SH_745,2024-08-06 10:36:21,2,,821.0,completed,
BK_8578,US_355,SH_5881,2024-02-07 02:22:24,1,,211.98,completed,
BK_8579,US_4069,SH_8598,2024-11-06 19:20:40,3,,871.86,completed,
BK_8581,US_7859,SH_1613,2025-09-09 13:41:47,4,,839.4,completed,
BK_8582,US_5612,SH_690,2025-07-25 12:34:44,4,,1170.08,completed,
BK_8583,US_9880,SH_7837,2025-09-07 04:55:49,2,,0.0,failed,
BK_8584,US_3141,SH_1141,2024-12-16 21:50:01,2,,440.66,completed,
BK_8585,US_4319,SH_5446,2025-02-18 22:37:13,3,,1115.16,completed,
BK_8588,US_1540,SH_2537,2024-03-25 04:04:07,1,,287.99,completed,
BK_8589,US_4131,SH_2447,2025-08-04 20:14:55,3,,537.51,completed,
BK_8591,US_7921,SH_5648,2024-02-06 15:09:33,1,,0.0,failed,
BK_8593,US_9908,SH_9284,2024-08-05 10:17:03,1,,227.72,completed,
BK_8594,US_5077,SH_9713,2024-09-22 21:28:12,1,,203.8,completed,
BK_8595,US_7602,SH_8438,2025-01-04 22:40:33,2,,826.28,completed,
BK_8596,US_7359,SH_4685,2025-02-05 16:20:10,2,,547.52,completed,
BK_8597,US_7779,SH_4850,2024-04-27 12:09:02,4,,0.0,refunded,
BK_8598,US_5026,SH_5950,2024-08-01 04:46:25,1,,302.35,completed,
BK_8599,US_4284,SH_3586,2024-10-22 09:24:52,1,,305.82,completed,
BK_8600,US_7925,SH_9063,2024-10-25 23:15:40,4,,1087.8,completed,
BK_8601,US_9142,SH_5861,2025-01-01 02:27:16,3,,764.52,completed,
BK_8602,US_111,SH_2712,2025-06-01 09:05:35,4,,920.4,completed,
BK_8603,US_6464,SH_1454,2024-03-12 15:16:49,3,,1195.47,completed,
BK_8604,US_4874,SH_3026,2025-03-18 21:34:35,4,,1515.72,completed,
BK_8606,US_1261,SH_5529,2025-04-28 06:59:22,4,,1312.04,completed,
BK_8607,US_7062,SH_3059,2024-12-25 17:33:19,3,,1437.27,completed,
BK_8608,US_2046,SH_2392,2024-06-25 12:22:15,3,,0.0,failed,
BK_8609,US_1722,SH_3749,2024-08-16 18:11:19,4,,1965.76,completed,
BK_8610,US_6574,SH_5759,2024-11-24 20:19:13,1,,290.58,completed,
BK_8611,US_5868,SH_6147,2025-11-19 10:03:16,2,,0.0,refunded,
BK_8612,US_8664,SH_3866,2024-04-23 07:47:34,3,,693.42,completed,
BK_8613,US_50,SH_4912,2024-04-08 16:03:49,3,,532.2,completed,
BK_8614,US_3151,SH_2044,2025-05-03 14:46:51,2,,446.4,completed,
BK_8615,US_5285,SH_3504,2025-08-16 16:15:03,1,,324.24,completed,
BK_8616,US_8686,SH_7979,2025-09-05 12:06:40,4,,0.0,failed,
BK_8617,US_2215,SH_8971,2024-03-24 19:35:26,3,,1112.97,completed,
BK_8618,US_9617,SH_5910,2024-10-31 21:02:51,4,,675.32,completed,
BK_8619,US_4655,SH_481,2024-11-08 00:25:59,3,,0.0,refunded,
BK_8620,US_7961,SH_1680,2024-03-15 20:52:39,3,,1036.35,completed,
BK_8621,US_803,SH_3555,2025-02-08 01:23:47,4,,0.0,refunded,
BK_8622,US_5943,SH_1079,2025-12-26 04:09:33,4,,1883.48,completed,
BK_8623,US_4778,SH_533,2024-11-05 03:28:58,2,,642.12,completed,
BK_8624,US_9025,SH_9366,2024-05-10 13:17:17,1,,392.5,completed,
BK_8625,US_810,SH_3387,2025-11-28 16:27:02,2,,525.76,completed,
BK_8626,US_9223,SH_8683,2024-07-21 14:24:29,2,,0.0,refunded,
BK_8627,US_6943,SH_4818,2025-07-31 11:46:17,4,,628.44,completed,
BK_8628,US_9007,SH_4591,2025-08-05 15:01:23,3,,852.1500000000001,completed,
BK_8629,US_3975,SH_2488,2024-11-24 05:17:41,3,,1289.52,completed,
BK_8630,US_9860,SH_1674,2025-02-11 00:06:29,3,,1448.34,completed,
BK_8631,US_8021,SH_8944,2025-11-26 11:01:14,1,,260.59,completed,
BK_8632,US_7418,SH_6961,2024-01-28 01:38:54,4,,1686.08,completed,
BK_8633,US_3479,SH_8103,2025-04-05 00:24:57,1,,0.0,failed,
BK_8634,US_2896,SH_2249,2024-05-29 21:16:26,3,,607.4399999999999,completed,
BK_8635,US_8328,SH_9263,2024-10-22 15:26:09,1,,174.66,completed,
BK_8636,US_1571,SH_8,2024-11-21 07:34:23,2,,992.86,completed,
BK_8638,US_1527,SH_8447,2024-10-17 12:44:58,3,,972.3000000000001,completed,
BK_8639,US_8893,SH_2076,2025-05-12 04:10:06,4,,1547.92,completed,
BK_8640,US_8033,SH_2842,2024-04-11 04:13:35,3,,1403.49,completed,
BK_8641,US_7128,SH_6453,2025-07-21 10:32:51,4,,655.64,completed,
BK_8643,US_799,SH_8398,2025-05-14 01:11:42,2,,969.2,completed,
BK_8644,US_7367,SH_5592,2025-04-22 22:44:41,3,,886.74,completed,
BK_8645,US_7866,SH_267,2024-11-21 15:34:04,1,,439.12,completed,
BK_8646,US_6590,SH_112,2025-07-25 08:58:24,3,,1492.23,completed,
BK_8647,US_7378,SH_6686,2025-06-28 11:48:32,3,,803.46,completed,
BK_8648,US_2009,SH_4406,2025-06-21 01:20:33,1,,0.0,failed,
BK_8650,US_483,SH_8331,2025-03-26 13:35:15,2,,745.68,completed,
BK_8651,US_516,SH_866,2024-12-19 11:01:03,1,,456.01,completed,
BK_8652,US_6982,SH_3133,2025-07-21 12:15:46,4,,1578.68,completed,
BK_8654,US_6863,SH_6552,2024-09-16 02:16:36,1,,182.32,completed,
BK_8655,US_8271,SH_9783,2024-08-21 06:43:26,4,,1186.4,completed,
BK_8656,US_5752,SH_8659,2025-01-04 08:13:27,3,,895.1999999999999,completed,
BK_8657,US_7043,SH_4457,2025-10-16 16:08:31,1,,335.85,completed,
BK_8658,US_8897,SH_5623,2024-10-21 23:30:17,1,,187.66,completed,
BK_8660,US_5542,SH_5249,2025-07-21 23:30:57,3,,0.0,failed,
BK_8661,US_1697,SH_2751,2024-05-04 21:50:06,4,,608.08,completed,
BK_8662,US_1034,SH_8645,2025-02-23 04:07:53,4,,727.72,completed,
BK_8663,US_4970,SH_8794,2024-09-09 18:05:18,2,,644.66,completed,
BK_8665,US_3960,SH_544,2024-11-12 14:09:04,3,,695.67,completed,
BK_8666,US_752,SH_112,2025-01-06 12:11:39,2,,994.82,completed,
BK_8667,US_7250,SH_542,2025-08-05 16:37:13,2,,926.8,completed,
BK_8669,US_8257,SH_1510,2024-07-22 20:29:50,4,,0.0,failed,
BK_8670,US_291,SH_5835,2025-07-01 12:51:40,4,,1016.2,completed,
BK_8671,US_3180,SH_2637,2024-12-13 00:01:20,4,,1313.92,completed,
BK_8672,US_9585,SH_2210,2024-05-16 19:28:24,1,,498.53,completed,
BK_8673,US_8158,SH_711,2025-08-15 06:49:16,3,,927.42,completed,
BK_8674,US_6946,SH_936,2025-11-10 03:52:24,4,,1807.2,completed,
BK_8675,US_1451,SH_4103,2025-05-22 15:17:59,1,,298.61,completed,
BK_8676,US_9076,SH_4286,2024-12-09 18:23:15,3,,619.26,completed,
BK_8677,US_8412,SH_8911,2024-05-31 22:53:20,2,,758.62,completed,
BK_8678,US_769,SH_6603,2024-10-09 06:12:07,4,,771.96,completed,
BK_8679,US_965,SH_1672,2024-06-02 15:27:12,2,,302.18,completed,
BK_8680,US_4158,SH_3652,2024-05-02 01:12:39,1,,336.3,completed,
BK_8683,US_235,SH_8773,2024-09-12 08:31:43,2,,741.78,completed,
BK_8684,US_4337,SH_5434,2024-09-11 17:50:52,1,,447.65,completed,
BK_8687,US_3133,SH_4633,2024-02-01 16:14:58,3,,710.73,completed,
BK_8688,US_7987,SH_8664,2025-02-10 00:50:51,3,,500.73,completed,
BK_8689,US_5325,SH_3183,2025-10-09 12:58:53,4,,0.0,failed,
BK_8690,US_8249,SH_4117,2025-06-20 23:33:15,1,,419.37,completed,
BK_8692,US_4639,SH_8022,2024-02-06 15:24:17,2,,0.0,refunded,
BK_8693,US_9642,SH_656,2024-05-26 06:19:14,3,,1214.91,completed,
BK_8694,US_6489,SH_3465,2024-10-24 19:13:06,3,,483.99,completed,
BK_8695,US_488,SH_2592,2025-05-02 16:04:23,2,,359.44,completed,
BK_8696,US_6855,SH_940,2024-07-15 18:30:55,3,,1400.6100000000001,completed,
BK_8697,US_8181,SH_9956,2025-04-27 06:07:32,2,,982.98,completed,
BK_8698,US_3399,SH_4884,2024-02-08 14:08:06,3,,488.40000000000003,completed,
BK_8700,US_9117,SH_604,2024-12-02 03:57:04,2,,470.78,completed,
BK_8701,US_9920,SH_7764,2024-12-17 15:16:10,1,,399.24,completed,
BK_8702,US_9162,SH_4685,2024-05-12 20:14:54,4,,1095.04,completed,
BK_8703,US_4706,SH_8905,2024-10-19 07:56:24,1,,359.52,completed,
BK_8704,US_2484,SH_7489,2024-08-25 07:07:08,2,,458.1,completed,
BK_8705,US_5606,SH_7954,2025-02-23 21:53:17,1,,0.0,failed,
BK_8706,US_1295,SH_5783,2024-02-13 03:43:55,4,,0.0,failed,
BK_8707,US_5354,SH_5080,2024-08-07 16:28:47,2,,754.18,completed,
BK_8708,US_489,SH_9720,2024-08-24 21:39:54,2,,974.78,completed,
BK_8709,US_633,SH_2396,2024-05-16 20:59:00,3,,685.41,completed,
BK_8710,US_683,SH_2089,2024-12-25 15:38:02,3,,1153.8000000000002,completed,
BK_8712,US_1582,SH_8479,2024-12-26 07:15:21,3,,960.36,completed,
BK_8713,US_2894,SH_7449,2024-06-15 20:27:47,3,,634.74,completed,
BK_8715,US_3075,SH_4014,2025-06-21 05:37:41,2,,893.1,completed,
BK_8716,US_7589,SH_7203,2025-04-08 05:50:25,2,,876.46,completed,
BK_8717,US_3376,SH_3100,2025-08-07 07:38:17,2,,740.82,completed,
BK_8718,US_6061,SH_6693,2025-08-13 00:46:36,4,,706.88,completed,
BK_8722,US_841,SH_5217,2025-04-30 23:50:08,3,,1170.33,completed,
BK_8725,US_2147,SH_3465,2024-09-14 23:43:48,3,,0.0,refunded,
BK_8727,US_4165,SH_8224,2025-09-20 03:27:56,3,,1190.19,completed,
BK_8728,US_9535,SH_8680,2024-04-30 06:25:04,4,,0.0,failed,
BK_8729,US_3679,SH_4203,2025-11-17 08:51:04,1,,267.01,completed,
BK_8730,US_6622,SH_2208,2024-10-15 11:43:10,4,,1686.68,completed,
BK_8733,US_9000,SH_3198,2024-03-01 11:54:57,1,,317.59,completed,
BK_8734,US_6705,SH_191,2025-11-25 16:22:27,2,,629.9,completed,
BK_8735,US_7190,SH_1061,2025-07-27 15:05:32,2,,419.44,completed,
BK_8737,US_4717,SH_1617,2024-12-08 05:45:10,1,,188.34,completed,
BK_8738,US_6291,SH_8668,2025-07-23 11:49:46,4,,1211.08,completed,
BK_8739,US_9750,SH_5103,2024-01-14 13:40:07,3,,1185.09,completed,
BK_8742,US_4251,SH_4728,2024-02-05 21:47:01,4,,872.88,completed,
BK_8743,US_1064,SH_8146,2024-12-02 23:01:55,1,,267.96,completed,
BK_8744,US_7194,SH_4156,2025-09-13 11:02:02,1,,0.0,failed,
BK_8745,US_5670,SH_752,2025-03-07 16:49:06,1,,332.76,completed,
BK_8746,US_5064,SH_9637,2024-02-13 08:08:30,3,,1196.22,completed,
BK_8747,US_1342,SH_1111,2024-09-03 20:40:41,4,,1591.16,completed,
BK_8748,US_5752,SH_9491,2025-12-24 12:24:51,1,,173.99,completed,
BK_8749,US_3453,SH_9864,2025-03-31 20:11:24,2,,909.84,completed,
BK_8750,US_858,SH_5159,2025-08-07 02:52:38,2,,0.0,failed,
BK_8751,US_997,SH_9982,2025-10-15 02:45:47,4,,834.8,completed,
BK_8752,US_3491,SH_344,2024-11-24 21:32:04,2,,912.4,completed,
BK_8753,US_5733,SH_3348,2025-02-17 01:37:18,3,,1227.78,completed,
BK_8754,US_6817,SH_6107,2024-09-09 20:31:21,2,,502.36,completed,
BK_8758,US_2548,SH_4543,2025-07-21 10:25:40,1,,279.5,completed,
BK_8759,US_5874,SH_5954,2025-12-27 01:51:54,1,,488.77,completed,
BK_8760,US_9699,SH_281,2024-05-22 18:48:40,3,,1173.15,completed,
BK_8762,US_2542,SH_5211,2025-04-03 01:06:46,2,,646.4,completed,
