show_id,movie_id,theater_id,screen_id,show_date,start_time,price,available_seats,status
SH_7019,MV_8042,TH_252,SC_466,2025-09-05,15:15:00,318.58,97,active
SH_7020,MV_4428,TH_418,SC_96,2025-02-28,22:30:00,368.97,71,active
SH_7021,MV_8377,TH_93,SC_527,2023-04-22,14:30:00,465.78,189,active
SH_7022,MV_5507,TH_42,SC_731,2025-02-28,18:45:00,317.71,194,active
SH_7024,MV_481,TH_334,SC_280,2023-11-21,22:15:00,253.96,125,active
SH_7025,MV_5181,TH_110,SC_871,2023-07-13,13:00:00,385.87,154,active
SH_7026,MV_6012,TH_185,SC_798,2025-12-27,14:00:00,342.96,176,active
SH_7027,MV_738,TH_328,SC_864,2024-06-26,11:15:00,352.22,140,active
SH_7028,MV_7166,TH_495,SC_307,2023-09-21,16:45:00,228.1,56,active
SH_7029,MV_1797,TH_389,SC_124,2023-01-09,17:45:00,153.06,133,active
SH_7030,MV_1806,TH_439,SC_321,2023-10-12,15:30:00,216.54,154,active
SH_7031,MV_127,TH_480,SC_400,2025-09-25,12:30:00,299.34,147,active
SH_7032,MV_5488,TH_458,SC_265,2024-08-31,21:30:00,422.83,119,active
SH_7033,MV_2820,TH_315,SC_835,2024-07-19,16:30:00,443.14,85,active
SH_7034,MV_9585,TH_220,SC_128,2023-01-27,15:45:00,435.45,102,active
SH_7035,MV_1060,TH_466,SC_377,2025-08-21,11:00:00,325.98,164,active
SH_7038,MV_839,TH_110,SC_428,2025-03-15,14:45:00,412.73,148,active
SH_7039,MV_8586,TH_326,SC_204,2023-12-22,21:45:00,429.56,68,active
SH_7040,MV_9115,TH_143,SC_240,2023-05-14,17:45:00,303.69,126,active
SH_7041,MV_506,TH_298,SC_748,2023-10-08,14:00:00,182.47,179,active
SH_7042,MV_1062,TH_363,SC_697,2023-06-04,21:00:00,211.72,60,active
SH_7043,MV_6313,TH_303,SC_73,2025-07-31,10:45:00,179.21,194,active
SH_7044,MV_8995,TH_444,SC_673,2025-04-11,17:15:00,312.85,156,active
SH_7045,MV_5230,TH_68,SC_862,2024-10-27,16:15:00,446.14,95,active
SH_7046,MV_2967,TH_322,SC_247,2025-10-30,13:45:00,399.02,126,active
SH_7048,MV_181,TH_83,SC_241,2024-09-28,11:30:00,162.29,168,active
SH_7049,MV_2160,TH_159,SC_620,2023-12-13,18:30:00,190.28,72,active
SH_7050,MV_5531,TH_396,SC_946,2023-10-16,13:00:00,422.01,175,active
SH_7051,MV_1201,TH_356,SC_423,2025-10-04,11:00:00,491.63,144,active
SH_7052,MV_181,TH_270,SC_546,2023-07-19,19:45:00,353.09,60,active
SH_7053,MV_4645,TH_155,SC_242,2025-09-11,17:15:00,475.7,70,active
SH_7054,MV_2344,TH_129,SC_1000,2025-10-19,17:30:00,253.63,129,active
SH_7055,MV_798,TH_344,SC_132,2023-06-03,21:00:00,175.6,193,active
SH_7056,MV_8243,TH_322,SC_623,2024-11-05,20:00:00,263.75,92,active
SH_7057,MV_8448,TH_329,SC_524,2023-04-13,21:00:00,247.78,191,active
SH_7058,MV_9805,TH_51,SC_14,2023-10-14,16:00:00,243.82,108,active
SH_7059,MV_8906,TH_349,SC_160,2023-03-24,14:30:00,253.23,151,active
SH_7060,MV_4998,TH_408,SC_491,2025-04-06,22:30:00,306.92,102,active
SH_7061,MV_6569,TH_152,SC_453,2024-10-03,15:15:00,488.37,82,active
SH_7062,MV_2336,TH_17,SC_208,2025-11-04,15:00:00,322.19,55,active
SH_7063,MV_3687,TH_276,SC_876,2024-06-16,11:15:00,246.34,146,active
SH_7064,MV_1080,TH_401,SC_399,2023-07-12,16:00:00,263.12,81,active
SH_7065,MV_6814,TH_337,SC_648,2025-09-18,12:15:00,270.44,65,active
SH_7066,MV_9277,TH_216,SC_351,2024-08-29,13:30:00,349.5,93,active
SH_7067,MV_9666,TH_248,SC_541,2024-04-10,11:30:00,347.54,170,active
SH_7068,MV_8330,TH_492,SC_607,2025-09-14,18:15:00,442.73,103,active
SH_7069,MV_6639,TH_259,SC_345,2024-10-10,13:45:00,184.36,172,active
SH_7070,MV_9304,TH_281,SC_615,2025-09-25,17:00:00,369.87,80,active
SH_7071,MV_6002,TH_142,SC_282,2023-01-24,21:00:00,157.77,113,active
SH_7072,MV_5916,TH_1,SC_674,2023-03-19,20:15:00,231.47,90,active
SH_7073,MV_927,TH_264,SC_334,2023-05-21,12:00:00,364.81,83,active
SH_7074,MV_1109,TH_174,SC_776,2025-07-11,16:30:00,246.01,121,active
SH_7076,MV_5778,TH_55,SC_236,2025-11-09,21:30:00,359.04,85,active
SH_7077,MV_4675,TH_380,SC_527,2023-03-31,17:15:00,381.15,86,active
SH_7078,MV_8706,TH_434,SC_910,2025-03-07,18:30:00,385.76,147,active
SH_7079,MV_5073,TH_381,SC_517,2024-02-22,21:15:00,353.43,120,active
SH_7080,MV_3958,TH_361,SC_885,2025-03-19,16:15:00,386.08,188,active
SH_7082,MV_5626,TH_310,SC_385,2023-09-02,22:45:00,439.64,91,active
SH_7083,MV_6857,TH_269,SC_159,2025-05-06,12:00:00,463.55,84,active
SH_7084,MV_6999,TH_324,SC_34,2025-02-03,11:00:00,273.03,61,active
SH_7085,MV_6947,TH_492,SC_7,2024-11-11,11:45:00,446.03,123,active
SH_7086,MV_5943,TH_486,SC_600,2024-12-11,11:30:00,384.82,97,active
SH_7087,MV_8310,TH_489,SC_810,2025-06-07,10:45:00,483.66,194,active
SH_7089,MV_3946,TH_222,SC_228,2024-05-25,15:30:00,194.61,168,active
SH_7090,MV_5921,TH_395,SC_523,2023-07-07,17:00:00,228.2,152,active
SH_7091,MV_2157,TH_167,SC_958,2025-04-11,10:30:00,377.59,148,active
SH_7092,MV_7918,TH_150,SC_475,2024-06-20,13:30:00,186.85,134,active
SH_7093,MV_3418,TH_402,SC_210,2024-11-08,18:30:00,248.58,110,active
SH_7094,MV_5820,TH_242,SC_845,2024-12-17,10:00:00,345.22,112,active
SH_7095,MV_4782,TH_371,SC_126,2024-07-14,14:30:00,333.98,194,active
SH_7096,MV_9380,TH_46,SC_230,2023-01-11,12:15:00,351.91,133,active
SH_7097,MV_4393,TH_241,SC_599,2023-10-29,14:00:00,437.27,60,active
SH_7099,MV_9041,TH_76,SC_135,2025-01-08,11:45:00,283.87,112,active
SH_7101,MV_5960,TH_398,SC_332,2024-05-03,20:00:00,382.21,84,active
SH_7102,MV_8201,TH_327,SC_271,2023-09-04,20:45:00,309.88,159,active
SH_7103,MV_7934,TH_189,SC_639,2025-01-13,20:30:00,496.63,159,active
SH_7104,MV_5674,TH_14,SC_292,2023-09-09,22:30:00,293.73,113,active
SH_7105,MV_9058,TH_197,SC_199,2023-01-09,19:00:00,260.79,95,active
SH_7107,MV_1930,TH_45,SC_631,2025-10-05,11:45:00,168.81,139,active
SH_7108,MV_4556,TH_152,SC_726,2024-06-10,21:30:00,324.19,76,active
SH_7109,MV_8179,TH_185,SC_218,2023-01-28,22:30:00,418.63,103,active
SH_7110,MV_1649,TH_279,SC_139,2024-01-04,16:15:00,414.04,84,active
SH_7111,MV_3125,TH_45,SC_143,2023-03-13,22:15:00,269.43,91,active
SH_7113,MV_4527,TH_158,SC_53,2024-12-02,15:15:00,355.14,73,active
SH_7116,MV_5782,TH_263,SC_29,2025-06-28,11:00:00,324.11,147,active
SH_7117,MV_9198,TH_427,SC_594,2023-02-12,15:00:00,160.96,181,active
SH_7118,MV_4096,TH_202,SC_628,2023-10-25,16:15:00,286.16,66,active
SH_7119,MV_8838,TH_285,SC_981,2023-10-22,22:15:00,278.1,149,active
SH_7121,MV_9597,TH_500,SC_860,2025-09-21,10:15:00,244.52,169,active
SH_7122,MV_8397,TH_126,SC_906,2025-02-20,13:30:00,475.2,56,active
SH_7124,MV_5558,TH_296,SC_336,2023-01-04,21:15:00,479.59,112,active
SH_7125,MV_7628,TH_65,SC_173,2025-12-02,22:00:00,479.81,81,active
SH_7126,MV_2174,TH_62,SC_70,2023-05-04,20:30:00,217.4,84,active
SH_7127,MV_1176,TH_402,SC_10,2024-03-03,17:45:00,169.76,197,active
SH_7128,MV_6196,TH_352,SC_201,2023-11-20,20:15:00,298.94,81,active
SH_7129,MV_3235,TH_97,SC_168,2024-12-29,14:45:00,391.67,164,active
SH_7130,MV_6651,TH_11,SC_921,2023-03-09,21:15:00,368.02,163,active
SH_7131,MV_1314,TH_150,SC_690,2024-08-12,10:15:00,309.01,169,active
SH_7132,MV_4343,TH_126,SC_241,2023-04-06,15:45:00,195.37,93,active
SH_7133,MV_4,TH_172,SC_389,2025-04-15,13:00:00,333.04,120,active
SH_7134,MV_5622,TH_417,SC_249,2024-01-19,15:45:00,357.79,150,active
SH_7135,MV_319,TH_80,SC_815,2024-09-01,15:30:00,272.75,136,active
SH_7137,MV_9965,TH_344,SC_888,2025-10-27,13:45:00,491.5,79,active
SH_7138,MV_2847,TH_308,SC_287,2025-06-28,15:00:00,389.37,117,active
SH_7139,MV_8502,TH_146,SC_131,2025-10-14,10:30:00,443.03,109,active
SH_7140,MV_3416,TH_31,SC_518,2024-07-22,11:30:00,197.72,166,active
SH_7141,MV_1856,TH_49,SC_118,2024-08-06,13:00:00,293.98,110,active
SH_7142,MV_5987,TH_369,SC_524,2025-07-05,14:30:00,211.34,60,active
SH_7143,MV_9987,TH_56,SC_578,2025-04-11,20:30:00,244.65,75,active
SH_7144,MV_5575,TH_340,SC_14,2024-09-25,17:45:00,223.64,128,active
SH_7145,MV_2333,TH_373,SC_506,2025-01-12,20:45:00,166.05,147,active
SH_7146,MV_415,TH_439,SC_981,2023-01-28,10:00:00,258.95,186,active
SH_7147,MV_4677,TH_365,SC_402,2024-11-06,12:15:00,354.86,87,active
SH_7149,MV_7141,TH_493,SC_951,2025-12-21,18:15:00,403.59,99,active
SH_7150,MV_1778,TH_465,SC_207,2024-01-11,22:15:00,240.39,62,active
SH_7151,MV_8527,TH_406,SC_839,2023-12-08,14:45:00,310.09,113,active
SH_7152,MV_7024,TH_456,SC_227,2023-12-22,21:00:00,354.03,121,active
SH_7154,MV_8468,TH_397,SC_926,2024-01-12,12:45:00,257.08,189,active
SH_7155,MV_7779,TH_117,SC_774,2024-12-07,15:30:00,269.66,186,active
SH_7156,MV_626,TH_263,SC_383,2024-10-04,13:30:00,208.2,65,active
SH_7157,MV_7998,TH_187,SC_78,2023-02-25,19:30:00,189.51,157,active
SH_7158,MV_7070,TH_463,SC_857,2025-09-21,21:15:00,397.52,140,active
SH_7159,MV_2114,TH_374,SC_381,2024-05-10,19:30:00,255.53,173,active
SH_7160,MV_1505,TH_181,SC_127,2025-05-04,21:15:00,432.81,162,active
SH_7161,MV_9552,TH_308,SC_628,2025-10-08,16:30:00,273.78,51,active
SH_7162,MV_282,TH_252,SC_389,2024-07-21,15:15:00,404.82,117,active
SH_7163,MV_6326,TH_5,SC_558,2023-10-11,18:45:00,403.52,52,active
SH_7164,MV_6189,TH_279,SC_20,2025-03-17,20:30:00,337.07,57,active
SH_7165,MV_8835,TH_377,SC_727,2023-10-15,21:30:00,455.49,124,active
SH_7166,MV_7457,TH_100,SC_309,2023-01-05,22:30:00,363.5,115,active
SH_7167,MV_1917,TH_174,SC_301,2023-02-05,22:30:00,455.23,156,active
SH_7168,MV_5497,TH_159,SC_323,2023-10-01,15:15:00,185.14,96,active
SH_7169,MV_4310,TH_210,SC_351,2025-05-25,16:15:00,368.14,100,active
SH_7171,MV_2671,TH_153,SC_884,2024-08-18,13:15:00,463.67,82,active
SH_7172,MV_6957,TH_371,SC_80,2023-10-14,10:45:00,483.87,138,active
SH_7173,MV_2544,TH_378,SC_104,2023-07-05,13:45:00,265.37,199,active
SH_7175,MV_3770,TH_143,SC_376,2025-05-06,18:45:00,324.22,138,active
SH_7177,MV_8672,TH_257,SC_220,2025-09-12,13:45:00,311.22,172,active
SH_7178,MV_2444,TH_462,SC_970,2025-03-12,13:15:00,422.71,143,active
SH_7179,MV_4349,TH_221,SC_347,2023-06-06,15:15:00,234.29,153,active
SH_7180,MV_1276,TH_266,SC_330,2024-01-12,12:45:00,284.09,135,active
SH_7181,MV_3749,TH_111,SC_785,2024-08-21,18:30:00,206.28,94,active
SH_7182,MV_2903,TH_485,SC_385,2023-03-25,21:00:00,369.64,110,active
SH_7183,MV_3852,TH_488,SC_630,2024-04-23,17:30:00,489.23,94,active
SH_7184,MV_1543,TH_28,SC_729,2024-08-31,22:45:00,204.42,183,active
SH_7185,MV_242,TH_353,SC_778,2024-07-30,16:30:00,470.21,157,active
SH_7186,MV_1637,TH_161,SC_200,2024-07-18,17:15:00,247.5,126,active
SH_7187,MV_2451,TH_383,SC_518,2025-09-21,20:45:00,300.45,63,active
SH_7188,MV_6168,TH_141,SC_445,2024-04-03,14:45:00,173.6,129,active
SH_7189,MV_6002,TH_59,SC_240,2024-03-13,13:00:00,199.32,76,active
SH_7190,MV_6704,TH_4,SC_948,2023-04-02,21:45:00,370.65,175,active
SH_7193,MV_3359,TH_313,SC_822,2023-01-11,16:15:00,189.85,173,active
SH_7194,MV_1122,TH_62,SC_884,2024-08-15,19:45:00,422.47,104,active
SH_7195,MV_1593,TH_341,SC_949,2023-12-23,16:30:00,287.17,54,active
SH_7196,MV_8372,TH_258,SC_42,2025-07-07,10:15:00,330.72,113,active
SH_7197,MV_8541,TH_197,SC_718,2023-03-24,10:00:00,244.62,58,active
SH_7198,MV_2423,TH_255,SC_600,2024-12-20,13:00:00,437.38,197,active
SH_7199,MV_5090,TH_236,SC_741,2024-08-06,16:30:00,472.98,192,active
SH_7200,MV_8956,TH_470,SC_790,2024-04-07,14:45:00,212.3,126,active
SH_7201,MV_7299,TH_146,SC_608,2025-01-01,11:00:00,250.35,146,active
SH_7202,MV_3771,TH_378,SC_804,2024-02-22,21:15:00,363.69,149,active
SH_7203,MV_8116,TH_275,SC_993,2025-03-07,21:00:00,438.23,184,active
SH_7204,MV_6670,TH_297,SC_809,2023-07-11,19:15:00,469.44,87,active
SH_7205,MV_472,TH_286,SC_45,2023-02-18,14:00:00,239.19,71,active
SH_7206,MV_9853,TH_462,SC_485,2024-02-09,11:45:00,355.38,169,active
SH_7207,MV_6728,TH_498,SC_188,2024-05-19,21:45:00,190.21,140,active
SH_7209,MV_7388,TH_270,SC_49,2023-03-31,19:15:00,469.62,61,active
SH_7210,MV_8715,TH_218,SC_395,2025-07-15,20:15:00,471.87,67,active
SH_7211,MV_9007,TH_187,SC_591,2025-11-05,22:45:00,182.28,170,active
SH_7212,MV_8374,TH_284,SC_787,2025-01-02,15:15:00,414.24,105,active
SH_7213,MV_4253,TH_171,SC_137,2023-08-30,14:00:00,227.04,129,active
SH_7214,MV_2895,TH_235,SC_392,2023-10-29,14:30:00,341.61,65,active
SH_7215,MV_6180,TH_420,SC_206,2024-07-29,16:00:00,282.03,54,active
SH_7216,MV_1096,TH_296,SC_577,2023-01-26,14:45:00,186.69,91,active
SH_7217,MV_206,TH_53,SC_631,2025-01-29,10:15:00,154.51,105,active
SH_7218,MV_8640,TH_82,SC_446,2023-07-28,15:30:00,249.56,63,active
SH_7219,MV_7802,TH_246,SC_7,2024-08-11,17:15:00,205.31,66,active
SH_7220,MV_7532,TH_36,SC_558,2025-10-16,16:30:00,312.52,51,active
SH_7221,MV_2991,TH_62,SC_241,2023-09-14,11:30:00,262.11,84,active
SH_7222,MV_6652,TH_334,SC_376,2024-08-13,16:15:00,472.82,191,active
SH_7223,MV_6231,TH_129,SC_721,2024-02-02,13:15:00,417.97,98,active
SH_7225,MV_3076,TH_111,SC_81,2025-08-18,21:45:00,459.49,112,active
SH_7226,MV_7490,TH_206,SC_120,2025-04-16,10:15:00,375.87,123,active
SH_7227,MV_7192,TH_5,SC_919,2023-07-06,15:30:00,328.74,84,active
SH_7228,MV_630,TH_399,SC_142,2025-01-06,19:15:00,210.77,124,active
SH_7229,MV_329,TH_453,SC_634,2024-01-29,21:30:00,362.44,195,active
SH_7230,MV_9414,TH_424,SC_868,2024-06-20,21:30:00,449.13,85,active
SH_7231,MV_3795,TH_407,SC_387,2023-02-08,15:15:00,297.52,67,active
SH_7232,MV_9169,TH_245,SC_903,2023-01-09,13:00:00,280.13,144,active
SH_7233,MV_6123,TH_40,SC_392,2023-02-16,17:00:00,211.31,99,active
SH_7234,MV_5423,TH_140,SC_991,2023-11-01,11:15:00,402.28,158,active
SH_7235,MV_1129,TH_43,SC_350,2023-05-26,10:00:00,303.09,116,active
SH_7236,MV_291,TH_435,SC_807,2025-09-29,11:15:00,473.23,179,active
SH_7237,MV_8242,TH_205,SC_635,2023-10-16,15:00:00,316.34,145,active
SH_7238,MV_8854,TH_169,SC_271,2025-05-23,21:15:00,247.86,110,active
SH_7239,MV_933,TH_359,SC_762,2024-12-17,20:00:00,467.81,128,active
SH_7240,MV_734,TH_483,SC_904,2023-10-15,10:30:00,379.85,101,active
SH_7241,MV_6121,TH_348,SC_462,2024-09-11,20:15:00,276.97,199,active
SH_7242,MV_2045,TH_389,SC_101,2024-12-23,22:00:00,312.17,109,active
SH_7243,MV_5087,TH_381,SC_359,2023-12-03,19:45:00,426.57,174,active
SH_7244,MV_4603,TH_476,SC_114,2024-02-29,16:00:00,347.32,198,active
SH_7245,MV_5710,TH_377,SC_285,2024-05-18,22:30:00,432.75,89,active
SH_7246,MV_5405,TH_406,SC_547,2024-03-31,12:15:00,490.33,124,active
SH_7247,MV_5389,TH_266,SC_159,2023-04-18,17:15:00,311.21,182,active
SH_7248,MV_4297,TH_30,SC_358,2025-07-05,10:30:00,379.08,72,active
SH_7249,MV_9398,TH_400,SC_958,2023-04-08,16:30:00,382.76,60,active
SH_7250,MV_6414,TH_416,SC_948,2025-01-16,14:45:00,462.18,99,active
SH_7251,MV_4737,TH_227,SC_706,2023-02-20,11:45:00,150.53,180,active
SH_7252,MV_2083,TH_457,SC_8,2024-11-13,18:00:00,151.48,53,active
SH_7254,MV_2899,TH_325,SC_99,2023-02-08,21:30:00,267.25,120,active
SH_7255,MV_2609,TH_487,SC_353,2023-07-02,12:00:00,486.55,193,active
SH_7256,MV_2899,TH_435,SC_158,2024-07-13,13:15:00,474.79,90,active
SH_7257,MV_8112,TH_496,SC_810,2024-05-14,10:30:00,314.35,109,active
SH_7258,MV_7882,TH_53,SC_353,2024-12-30,13:15:00,180.14,54,active
SH_7259,MV_5138,TH_134,SC_8,2024-04-26,22:45:00,400.08,157,active
SH_7260,MV_9554,TH_65,SC_313,2025-05-06,17:30:00,466.78,86,active
SH_7261,MV_9833,TH_441,SC_177,2023-12-06,14:30:00,356.75,120,active
SH_7262,MV_4514,TH_3,SC_55,2023-01-25,17:45:00,452.37,136,active
SH_7263,MV_6506,TH_464,SC_239,2025-10-09,14:45:00,345.95,83,active
SH_7264,MV_8178,TH_47,SC_620,2025-09-15,17:00:00,384.64,78,active
SH_7265,MV_363,TH_55,SC_378,2025-06-22,13:45:00,468.47,198,active
SH_7267,MV_4781,TH_456,SC_545,2024-11-07,17:30:00,266.8,84,active
SH_7268,MV_579,TH_448,SC_401,2023-03-31,21:00:00,381.9,147,active
SH_7269,MV_8038,TH_138,SC_33,2024-02-18,11:30:00,389.78,194,active
SH_7271,MV_7012,TH_464,SC_329,2023-02-20,14:00:00,247.56,65,active
SH_7272,MV_8653,TH_4,SC_178,2024-10-09,10:00:00,284.67,155,active
SH_7273,MV_4102,TH_263,SC_864,2023-11-27,18:15:00,447.72,90,active
SH_7274,MV_8464,TH_281,SC_116,2025-04-30,16:45:00,207.51,130,active
SH_7276,MV_4619,TH_19,SC_217,2024-01-23,12:00:00,474.86,121,active
SH_7277,MV_3606,TH_212,SC_182,2024-03-26,14:30:00,447.72,148,active
SH_7278,MV_2886,TH_488,SC_650,2024-02-13,21:00:00,337.23,143,active
SH_7279,MV_9912,TH_264,SC_169,2024-05-21,14:15:00,463.94,83,active
SH_7280,MV_4587,TH_381,SC_879,2025-10-04,22:00:00,374.05,170,active
SH_7281,MV_939,TH_111,SC_895,2025-04-04,17:00:00,346.21,140,active
SH_7282,MV_5892,TH_439,SC_973,2024-04-18,22:15:00,258.86,147,active
SH_7283,MV_8444,TH_316,SC_443,2025-11-27,11:00:00,222.97,197,active
SH_7284,MV_9508,TH_445,SC_63,2023-10-30,15:45:00,402.63,84,active
SH_7286,MV_8769,TH_85,SC_925,2024-01-06,11:15:00,165.62,111,active
SH_7287,MV_1775,TH_91,SC_677,2024-11-13,21:45:00,483.47,50,active
SH_7288,MV_8485,TH_346,SC_588,2024-01-09,18:30:00,245.94,87,active
SH_7289,MV_6284,TH_192,SC_180,2025-04-06,11:15:00,333.65,153,active
SH_7290,MV_669,TH_349,SC_508,2023-02-11,12:15:00,275.94,161,active
SH_7291,MV_5075,TH_431,SC_540,2023-07-16,22:30:00,184.63,182,active
SH_7292,MV_7981,TH_306,SC_882,2025-08-26,14:00:00,441.63,116,active
SH_7293,MV_6090,TH_64,SC_592,2024-08-17,12:15:00,158.48,125,active
SH_7294,MV_1384,TH_158,SC_615,2025-05-30,11:15:00,164.56,88,active
SH_7295,MV_5732,TH_145,SC_414,2025-03-01,10:00:00,280.58,173,active
SH_7296,MV_2445,TH_113,SC_212,2025-05-07,15:30:00,294.48,189,active
SH_7297,MV_4346,TH_71,SC_859,2023-02-08,22:45:00,466.76,52,active
SH_7298,MV_5040,TH_388,SC_730,2024-08-19,17:45:00,369.73,142,active
SH_7300,MV_5052,TH_434,SC_323,2023-12-07,18:15:00,247.15,125,active
SH_7301,MV_2420,TH_193,SC_822,2024-04-04,11:45:00,238.45,193,active
SH_7302,MV_1564,TH_69,SC_462,2023-03-29,10:45:00,165.24,189,active
SH_7303,MV_349,TH_269,SC_488,2023-09-15,22:15:00,420.16,50,active
SH_7304,MV_3664,TH_231,SC_542,2023-01-10,14:15:00,338.95,137,active
SH_7305,MV_4591,TH_74,SC_59,2024-01-24,18:00:00,324.78,175,active
SH_7306,MV_5804,TH_435,SC_450,2024-12-16,12:15:00,477.34,138,active
SH_7307,MV_381,TH_222,SC_279,2023-08-29,13:30:00,203.96,121,active
SH_7308,MV_8874,TH_251,SC_1000,2024-03-26,12:00:00,385.38,75,active
SH_7309,MV_5119,TH_353,SC_783,2025-03-02,21:45:00,451.17,61,active
SH_7310,MV_2113,TH_121,SC_579,2023-10-26,21:00:00,284.68,98,active
SH_7312,MV_508,TH_228,SC_808,2024-11-16,19:15:00,155.19,110,active
SH_7313,MV_7370,TH_306,SC_63,2024-01-27,20:45:00,254.81,110,active
SH_7314,MV_7361,TH_90,SC_716,2024-05-23,21:45:00,333.85,63,active
SH_7315,MV_132,TH_287,SC_868,2023-06-09,17:15:00,461.1,68,active
SH_7316,MV_4136,TH_204,SC_601,2024-08-26,12:00:00,416.45,65,active
SH_7317,MV_3111,TH_102,SC_849,2023-04-30,18:15:00,325.79,85,active
SH_7318,MV_9482,TH_284,SC_161,2024-05-31,22:45:00,169.21,83,active
SH_7320,MV_7382,TH_37,SC_875,2024-03-15,20:00:00,224.65,85,active
SH_7321,MV_3408,TH_222,SC_811,2023-07-14,20:00:00,385.1,160,active
SH_7322,MV_923,TH_221,SC_860,2024-12-31,12:45:00,187.93,178,active
SH_7323,MV_7019,TH_86,SC_453,2025-11-27,15:15:00,199.12,110,active
SH_7324,MV_3634,TH_381,SC_376,2025-11-23,20:45:00,168.65,163,active
SH_7325,MV_5113,TH_458,SC_956,2023-05-17,13:00:00,422.52,96,active
SH_7326,MV_1247,TH_276,SC_160,2025-07-19,18:00:00,325.19,197,active
SH_7327,MV_3615,TH_32,SC_929,2023-04-04,13:00:00,401.67,111,active
SH_7328,MV_3728,TH_271,SC_94,2023-04-14,12:00:00,243.91,125,active
SH_7329,MV_962,TH_99,SC_851,2023-12-24,21:30:00,319.35,188,active
SH_7330,MV_7898,TH_168,SC_903,2024-03-15,20:45:00,160.46,137,active
SH_7331,MV_9711,TH_407,SC_281,2025-09-19,22:30:00,411.16,187,active
SH_7332,MV_1628,TH_319,SC_327,2025-09-10,17:30:00,270.49,161,active
SH_7333,MV_875,TH_29,SC_550,2025-11-07,12:30:00,434.54,57,active
SH_7334,MV_3204,TH_206,SC_404,2023-04-17,11:00:00,427.57,69,active
SH_7335,MV_1163,TH_175,SC_648,2023-12-13,20:30:00,263.33,81,active
SH_7336,MV_8119,TH_330,SC_632,2023-07-29,16:15:00,325.16,137,active
SH_7337,MV_2860,TH_358,SC_904,2025-03-20,16:00:00,408.66,152,active
SH_7338,MV_883,TH_188,SC_566,2025-11-21,21:15:00,492.11,188,active
SH_7339,MV_8316,TH_346,SC_817,2025-12-13,20:00:00,179.33,119,active
SH_7340,MV_6512,TH_176,SC_755,2024-03-12,21:00:00,423.29,192,active
SH_7341,MV_4992,TH_304,SC_606,2024-02-07,16:15:00,341.81,181,active
SH_7342,MV_7684,TH_324,SC_750,2024-11-09,20:30:00,429.08,110,active
SH_7345,MV_7825,TH_271,SC_61,2024-11-26,10:15:00,349.19,75,active
SH_7346,MV_9003,TH_49,SC_918,2024-06-24,16:30:00,438.16,132,active
SH_7347,MV_7267,TH_70,SC_733,2025-06-20,19:30:00,342.81,188,active
SH_7348,MV_4155,TH_377,SC_540,2023-11-27,18:30:00,253.02,123,active
SH_7352,MV_6125,TH_301,SC_853,2025-09-12,10:30:00,286.89,158,active
SH_7353,MV_2284,TH_205,SC_513,2023-05-20,18:30:00,412.72,194,active
SH_7354,MV_822,TH_415,SC_824,2025-09-07,22:30:00,159.81,121,active
SH_7355,MV_7708,TH_442,SC_496,2023-04-27,16:30:00,332.7,58,active
SH_7356,MV_8927,TH_299,SC_76,2024-01-21,14:45:00,163.1,57,active
SH_7357,MV_5562,TH_322,SC_757,2025-07-21,16:15:00,457.76,57,active
SH_7358,MV_9178,TH_215,SC_756,2024-03-09,13:15:00,489.09,193,active
SH_7359,MV_7163,TH_153,SC_701,2024-05-09,12:45:00,456.39,138,active
SH_7360,MV_1200,TH_278,SC_969,2025-06-23,18:00:00,463.55,54,active
SH_7361,MV_2575,TH_260,SC_204,2025-01-04,20:00:00,150.81,160,active
SH_7363,MV_3085,TH_63,SC_129,2023-09-16,22:15:00,487.2,137,active
SH_7364,MV_5679,TH_349,SC_455,2024-03-10,12:00:00,297.87,137,active
SH_7366,MV_8800,TH_271,SC_496,2024-12-10,18:30:00,485.47,88,active
SH_7367,MV_2226,TH_145,SC_283,2024-04-30,22:15:00,405.54,162,active
SH_7368,MV_6822,TH_384,SC_247,2024-07-06,16:15:00,244.03,83,active
SH_7369,MV_997,TH_427,SC_638,2025-10-06,18:00:00,450.44,147,active
SH_7371,MV_3467,TH_123,SC_658,2024-06-12,15:00:00,176.35,166,active
SH_7372,MV_2170,TH_259,SC_88,2023-06-24,12:30:00,221.84,111,active
SH_7373,MV_7163,TH_125,SC_480,2024-06-21,21:00:00,180.19,105,active
SH_7374,MV_7928,TH_341,SC_455,2024-03-21,22:30:00,394.34,88,active
SH_7375,MV_7719,TH_358,SC_218,2024-07-22,12:00:00,365.96,72,active
SH_7376,MV_9127,TH_432,SC_661,2023-06-17,18:15:00,202.17,194,active
SH_7377,MV_2497,TH_491,SC_169,2023-03-23,14:15:00,407.96,71,active
SH_7378,MV_8148,TH_443,SC_558,2023-01-25,13:15:00,153.69,107,active
SH_7379,MV_940,TH_15,SC_678,2024-12-08,22:30:00,492.83,119,active
SH_7380,MV_994,TH_329,SC_59,2023-07-26,11:30:00,237.83,114,active
SH_7381,MV_674,TH_33,SC_706,2025-01-23,18:15:00,427.62,57,active
SH_7382,MV_6705,TH_117,SC_507,2025-07-14,16:30:00,406.58,197,active
SH_7383,MV_9933,TH_85,SC_1,2025-11-17,11:30:00,182.81,111,active
SH_7384,MV_1959,TH_220,SC_409,2023-09-09,14:45:00,314.44,104,active
