review_id,user_id,movie_id,rating,comment,review_date
REV_9116,US_7404,MV_5998,1.6,Great movie!,2025-03-02 11:44:51
REV_9117,US_758,MV_2595,7.5,Great movie!,2025-08-24 16:33:44
REV_9118,US_8354,MV_8741,9.5,Could be better.,2025-03-29 09:02:31
REV_9119,US_914,MV_789,3.2,Great movie!,2025-08-02 19:32:09
REV_9120,US_3484,MV_7469,3.7,Great movie!,2024-07-25 18:30:59
REV_9121,US_2333,MV_4765,4.4,Could be better.,2025-10-06 21:41:17
REV_9122,US_7228,MV_4385,4.4,Great movie!,2024-04-13 09:11:46
REV_9123,US_5406,MV_9216,2.1,Great movie!,2024-04-22 09:12:04
REV_9124,US_9450,MV_115,5.2,Great movie!,2025-06-21 02:07:47
REV_9125,US_2384,MV_3630,6.8,Great movie!,2024-08-13 16:02:13
REV_9126,US_2837,MV_5313,9.6,Could be better.,2024-08-08 15:45:24
REV_9127,US_964,MV_7942,9.8,Great movie!,2025-08-22 19:33:13
REV_9128,US_727,MV_254,8.3,Could be better.,2025-10-03 22:41:35
REV_9129,US_9968,MV_8937,7.7,Could be better.,2024-11-09 09:27:16
REV_9130,US_7011,MV_3998,4.4,Great movie!,2024-03-02 23:14:19
REV_9131,US_7353,MV_8124,1.1,Could be better.,2025-08-02 21:33:04
REV_9132,US_821,MV_2915,6.4,Could be better.,2025-04-08 18:19:02
REV_9133,US_1922,MV_2637,8.0,Great movie!,2025-03-08 11:44:14
REV_9134,US_9488,MV_2082,2.6,Great movie!,2025-09-04 14:14:57
REV_9135,US_8628,MV_3937,1.1,Great movie!,2024-03-05 00:22:50
REV_9136,US_5470,MV_120,1.9,Great movie!,2024-01-14 10:13:23
REV_9137,US_51,MV_1254,5.7,Great movie!,2025-11-02 19:52:40
REV_9139,US_9339,MV_1327,5.9,Great movie!,2024-05-16 18:57:30
REV_9140,US_6081,MV_984,2.6,Great movie!,2025-06-29 02:38:16
REV_9141,US_8386,MV_9619,9.5,Could be better.,2025-12-28 02:32:52
REV_9142,US_2944,MV_2506,8.3,Could be better.,2024-08-30 04:45:57
REV_9143,US_4961,MV_5005,8.6,Great movie!,2025-01-14 08:37:15
REV_9144,US_5234,MV_6012,8.6,Could be better.,2025-11-13 09:46:53
REV_9145,US_9349,MV_3914,1.6,Great movie!,2024-05-06 04:50:44
REV_9146,US_9936,MV_7731,1.8,Great movie!,2024-09-24 18:56:21
REV_9147,US_9081,MV_1357,3.3,Great movie!,2025-09-06 20:08:21
REV_9148,US_5845,MV_5356,4.7,Could be better.,2025-07-10 21:50:23
REV_9149,US_6027,MV_9015,7.0,Great movie!,2024-04-18 00:41:46
REV_9151,US_7390,MV_9738,8.3,Could be better.,2024-11-07 18:12:05
REV_9152,US_7496,MV_7158,2.2,Could be better.,2025-09-16 06:21:49
REV_9153,US_7431,MV_4571,9.6,Could be better.,2024-04-04 11:19:20
REV_9154,US_4564,MV_1019,2.3,Great movie!,2025-03-19 01:15:12
REV_9155,US_7759,MV_9764,4.3,Could be better.,2024-05-09 16:44:08
REV_9156,US_9728,MV_3537,8.4,Could be better.,2025-10-24 04:57:45
REV_9157,US_1548,MV_3120,9.5,Great movie!,2025-06-26 20:54:04
REV_9158,US_1888,MV_7016,7.7,Great movie!,2025-11-07 14:36:07
REV_9159,US_1532,MV_3357,1.3,Great movie!,2024-12-18 19:27:54
REV_9161,US_9290,MV_4604,5.6,Great movie!,2024-04-27 03:40:33
REV_9162,US_3100,MV_3930,3.4,Could be better.,2024-05-16 15:57:27
REV_9163,US_3108,MV_7668,3.0,Could be better.,2024-01-18 11:27:11
REV_9164,US_5949,MV_7714,4.5,Could be better.,2025-03-18 10:32:26
REV_9165,US_4114,MV_542,2.5,Great movie!,2025-04-07 08:38:55
REV_9166,US_7193,MV_9654,7.3,Could be better.,2025-08-26 02:16:51
REV_9167,US_7891,MV_7139,4.1,Could be better.,2024-02-07 11:19:42
REV_9168,US_7234,MV_1177,9.3,Great movie!,2024-12-05 23:56:21
REV_9169,US_1426,MV_5091,4.0,Could be better.,2024-10-25 10:49:54
REV_9170,US_1180,MV_7780,5.9,Could be better.,2024-05-27 12:08:58
REV_9171,US_3915,MV_2027,6.7,Could be better.,2024-06-16 02:55:32
REV_9172,US_1665,MV_4246,4.5,Could be better.,2025-06-22 09:37:02
REV_9173,US_8368,MV_9719,2.4,Great movie!,2024-01-09 20:31:56
REV_9174,US_6348,MV_4220,7.2,Could be better.,2024-06-03 06:34:44
REV_9175,US_9381,MV_9940,5.3,Great movie!,2025-07-03 06:36:03
REV_9176,US_9150,MV_1520,5.2,Could be better.,2024-10-14 09:19:23
REV_9177,US_457,MV_1751,3.0,Could be better.,2025-08-15 05:44:52
REV_9178,US_9925,MV_9500,3.8,Great movie!,2025-10-22 06:50:18
REV_9179,US_9032,MV_7062,2.6,Could be better.,2025-09-10 05:38:03
REV_9180,US_2809,MV_7627,1.5,Great movie!,2025-09-27 18:43:52
REV_9181,US_3983,MV_4379,5.3,Could be better.,2025-05-20 01:56:21
REV_9182,US_7178,MV_1454,4.7,Great movie!,2024-09-29 21:13:32
REV_9183,US_4830,MV_1675,5.3,Could be better.,2025-05-02 21:46:44
REV_9184,US_6624,MV_3293,1.2,Could be better.,2024-07-17 22:20:32
REV_9185,US_2977,MV_197,6.8,Great movie!,2024-09-01 01:42:06
REV_9186,US_40,MV_6844,9.2,Could be better.,2025-06-19 05:52:24
REV_9187,US_4289,MV_6095,7.6,Great movie!,2024-09-22 21:41:28
REV_9188,US_7092,MV_836,3.4,Could be better.,2024-02-19 13:12:28
REV_9189,US_2100,MV_4685,3.7,Great movie!,2024-05-16 21:49:50
REV_9190,US_3572,MV_3750,3.5,Could be better.,2025-11-28 18:01:39
REV_9191,US_2498,MV_8988,9.1,Great movie!,2024-12-15 00:09:38
REV_9192,US_668,MV_7530,3.8,Great movie!,2025-01-21 02:06:27
REV_9193,US_8680,MV_6177,4.0,Could be better.,2025-01-28 10:59:13
REV_9194,US_3867,MV_4006,9.6,Great movie!,2025-09-12 17:49:30
REV_9196,US_9697,MV_8547,9.8,Great movie!,2024-11-29 18:49:12
REV_9197,US_795,MV_9546,1.0,Could be better.,2024-11-21 23:59:03
REV_9198,US_707,MV_3378,6.7,Great movie!,2024-10-10 16:25:33
REV_9199,US_811,MV_9396,2.0,Could be better.,2024-02-19 02:13:28
REV_9200,US_5904,MV_4479,7.5,Great movie!,2024-11-04 06:55:20
REV_9201,US_8571,MV_7691,7.6,Could be better.,2025-08-15 06:03:09
REV_9202,US_5976,MV_5861,9.2,Could be better.,2024-11-26 18:39:51
REV_9203,US_5474,MV_547,9.5,Could be better.,2025-03-23 07:07:42
REV_9204,US_9593,MV_2496,8.1,Could be better.,2025-01-07 05:58:58
REV_9205,US_2237,MV_224,8.2,Great movie!,2025-03-14 15:33:03
REV_9206,US_6004,MV_9895,9.7,Great movie!,2025-08-15 01:15:15
REV_9207,US_5449,MV_3531,9.6,Great movie!,2024-07-24 15:03:40
REV_9208,US_4385,MV_6051,8.0,Could be better.,2024-09-12 16:09:24
REV_9209,US_174,MV_1832,9.6,Could be better.,2025-08-06 07:09:13
REV_9210,US_8143,MV_2927,6.2,Could be better.,2024-07-09 18:54:28
REV_9211,US_4612,MV_6783,4.5,Great movie!,2024-07-16 11:40:25
REV_9212,US_833,MV_6892,3.5,Great movie!,2024-07-21 09:29:17
REV_9213,US_8427,MV_8,2.4,Could be better.,2024-11-02 17:28:05
REV_9214,US_7730,MV_342,8.7,Great movie!,2024-07-31 22:04:48
REV_9215,US_3373,MV_6475,5.7,Great movie!,2025-05-08 04:50:11
REV_9216,US_8579,MV_7224,6.1,Could be better.,2025-01-27 00:40:27
REV_9217,US_2333,MV_5440,9.9,Could be better.,2025-05-28 14:54:23
REV_9219,US_1699,MV_7163,1.3,Could be better.,2024-08-14 05:44:18
REV_9220,US_8350,MV_8710,2.8,Could be better.,2025-04-15 18:35:03
REV_9221,US_9862,MV_1311,2.3,Great movie!,2024-07-26 03:39:23
REV_9222,US_2623,MV_6609,7.1,Great movie!,2024-09-18 17:27:27
REV_9223,US_1484,MV_1901,8.3,Great movie!,2024-03-02 04:15:48
REV_9224,US_5899,MV_5938,1.2,Could be better.,2024-07-05 05:42:40
REV_9225,US_4903,MV_9356,3.4,Could be better.,2025-03-01 22:14:53
REV_9226,US_3674,MV_9587,7.0,Could be better.,2024-06-14 19:58:28
REV_9227,US_2494,MV_7728,3.5,Great movie!,2024-08-24 10:54:22
REV_9228,US_2412,MV_6661,5.1,Could be better.,2025-01-29 00:57:30
REV_9229,US_8755,MV_5326,3.1,Great movie!,2024-08-22 05:37:19
REV_9230,US_6248,MV_9125,5.4,Could be better.,2024-09-13 00:10:58
REV_9231,US_5923,MV_8621,8.8,Great movie!,2024-01-30 19:31:43
REV_9232,US_4325,MV_1771,9.6,Great movie!,2024-04-05 20:40:24
REV_9233,US_5892,MV_7124,2.0,Great movie!,2025-05-14 23:09:35
REV_9234,US_4469,MV_6526,2.7,Could be better.,2024-11-06 09:35:48
REV_9236,US_5811,MV_173,3.1,Could be better.,2024-11-20 03:03:24
REV_9238,US_7758,MV_7469,10.0,Could be better.,2025-05-23 04:15:09
REV_9239,US_4712,MV_9513,6.1,Could be better.,2025-01-03 09:03:50
REV_9240,US_3792,MV_4975,9.4,Great movie!,2024-05-29 00:22:53
REV_9241,US_4937,MV_8191,6.3,Great movie!,2025-07-06 23:40:42
REV_9242,US_9389,MV_8675,9.7,Could be better.,2025-03-03 00:47:20
REV_9244,US_1581,MV_8079,9.1,Great movie!,2024-11-12 18:17:30
REV_9245,US_933,MV_2040,3.9,Could be better.,2025-11-07 22:40:06
REV_9246,US_4845,MV_4896,7.3,Great movie!,2024-03-05 15:25:08
REV_9247,US_9888,MV_84,9.3,Great movie!,2025-06-06 08:33:29
REV_9248,US_4462,MV_9240,3.2,Great movie!,2024-06-29 20:16:29
REV_9249,US_6529,MV_6887,8.5,Could be better.,2025-07-03 12:01:31
REV_9250,US_4755,MV_3861,8.6,Could be better.,2025-06-16 06:16:06
REV_9251,US_6082,MV_1536,1.1,Could be better.,2024-06-19 15:39:24
REV_9252,US_2981,MV_9954,5.5,Great movie!,2024-10-23 10:34:10
REV_9253,US_4632,MV_1337,8.3,Great movie!,2025-07-27 21:21:16
REV_9254,US_3464,MV_1019,5.5,Could be better.,2024-07-15 13:36:07
REV_9255,US_4603,MV_5093,7.7,Great movie!,2025-11-23 03:33:11
REV_9256,US_7274,MV_4230,7.4,Great movie!,2024-08-11 23:44:13
REV_9258,US_6873,MV_8248,8.7,Could be better.,2024-12-13 09:13:08
REV_9259,US_5510,MV_2919,9.9,Could be better.,2024-12-29 11:15:13
REV_9260,US_1632,MV_5686,1.0,Great movie!,2025-03-05 06:47:34
REV_9261,US_5176,MV_9345,8.6,Great movie!,2025-07-21 21:27:33
REV_9262,US_2386,MV_4005,3.6,Great movie!,2024-11-19 21:55:02
REV_9263,US_4234,MV_8146,8.6,Could be better.,2024-02-05 04:22:18
REV_9264,US_4839,MV_8794,3.9,Could be better.,2025-10-02 05:12:40
REV_9266,US_5020,MV_2849,4.4,Could be better.,2024-12-17 08:37:41
REV_9267,US_2016,MV_1465,5.4,Could be better.,2025-08-26 20:47:09
REV_9268,US_1012,MV_5563,3.1,Could be better.,2025-03-20 19:07:46
REV_9269,US_838,MV_1510,6.1,Could be better.,2024-08-31 17:15:44
REV_9270,US_3893,MV_6284,5.1,Could be better.,2024-11-04 14:28:24
REV_9271,US_8012,MV_9109,8.1,Great movie!,2024-08-26 13:40:30
REV_9272,US_1983,MV_390,6.7,Great movie!,2025-05-20 03:01:55
REV_9273,US_5690,MV_3811,4.1,Great movie!,2025-02-05 06:12:21
REV_9274,US_8505,MV_6350,8.3,Great movie!,2025-04-01 20:35:18
REV_9275,US_8594,MV_8929,7.1,Great movie!,2024-01-13 01:21:58
REV_9276,US_5491,MV_5433,7.1,Great movie!,2025-03-11 02:35:48
REV_9277,US_7824,MV_9960,7.9,Great movie!,2025-07-14 05:53:50
REV_9278,US_1257,MV_5218,9.0,Could be better.,2024-08-20 20:52:59
REV_9279,US_5408,MV_2531,5.3,Could be better.,2024-03-29 20:39:31
REV_9280,US_2808,MV_7285,1.9,Great movie!,2024-10-25 00:32:31
REV_9281,US_7647,MV_3301,9.2,Great movie!,2025-04-03 23:25:33
REV_9282,US_3423,MV_8368,1.7,Great movie!,2025-09-11 22:53:38
REV_9283,US_7452,MV_4496,2.9,Could be better.,2025-05-30 05:07:09
REV_9284,US_5489,MV_9590,9.5,Could be better.,2024-02-20 16:11:44
REV_9285,US_1761,MV_2734,6.1,Could be better.,2024-04-30 02:42:48
REV_9286,US_8533,MV_7354,3.4,Could be better.,2025-11-15 16:04:18
REV_9287,US_1302,MV_6507,8.9,Great movie!,2024-06-17 17:45:41
REV_9288,US_7042,MV_9996,8.4,Great movie!,2025-02-24 14:24:47
REV_9289,US_3766,MV_436,3.0,Great movie!,2024-10-31 02:24:12
REV_9290,US_9963,MV_5997,4.1,Could be better.,2024-02-20 18:42:38
REV_9291,US_6034,MV_9422,10.0,Could be better.,2024-04-12 00:04:45
REV_9292,US_9373,MV_6506,8.3,Could be better.,2024-10-03 10:16:08
REV_9293,US_4950,MV_354,9.1,Could be better.,2025-12-15 20:20:58
REV_9294,US_3442,MV_2379,7.8,Great movie!,2024-03-07 20:24:44
REV_9295,US_5513,MV_5575,4.6,Great movie!,2024-10-16 23:18:49
REV_9296,US_6355,MV_4375,9.3,Great movie!,2025-07-26 14:40:02
REV_9297,US_8195,MV_9802,6.2,Great movie!,2025-01-29 22:34:46
REV_9298,US_9141,MV_8215,9.0,Great movie!,2024-01-01 01:02:28
REV_9299,US_6674,MV_5768,3.9,Great movie!,2024-08-28 10:39:37
REV_9301,US_4714,MV_262,2.6,Great movie!,2025-10-27 16:19:03
REV_9302,US_3447,MV_8572,8.6,Could be better.,2024-02-21 21:41:41
REV_9303,US_7427,MV_8239,9.0,Great movie!,2025-11-08 06:15:16
REV_9304,US_7078,MV_94,7.2,Could be better.,2025-02-02 00:21:16
REV_9305,US_607,MV_3979,2.9,Could be better.,2024-09-26 04:24:26
REV_9306,US_813,MV_9755,5.4,Great movie!,2024-03-21 02:06:07
REV_9307,US_8742,MV_6356,7.8,Great movie!,2024-11-08 22:02:31
REV_9308,US_5002,MV_2268,3.5,Great movie!,2024-11-09 09:11:34
REV_9309,US_7869,MV_8866,8.7,Could be better.,2025-10-15 22:00:21
REV_9310,US_190,MV_2175,2.5,Could be better.,2025-10-12 23:03:41
REV_9311,US_4029,MV_9791,7.4,Great movie!,2024-02-28 21:50:54
REV_9312,US_5452,MV_7161,2.7,Could be better.,2024-10-05 01:17:33
REV_9313,US_207,MV_3561,3.0,Great movie!,2024-03-26 21:51:36
REV_9314,US_5716,MV_2654,6.9,Great movie!,2025-05-18 18:56:00
REV_9315,US_7640,MV_9105,3.8,Great movie!,2025-08-10 05:19:17
REV_9316,US_7244,MV_3559,5.2,Could be better.,2024-12-06 02:53:42
REV_9317,US_2224,MV_9540,4.5,Could be better.,2025-02-15 11:29:31
REV_9318,US_6048,MV_6193,1.7,Could be better.,2024-07-18 14:42:27
REV_9319,US_7040,MV_4753,7.4,Could be better.,2024-12-09 16:08:14
REV_9320,US_1277,MV_4419,1.9,Great movie!,2024-08-25 00:29:37
REV_9321,US_299,MV_2019,2.7,Could be better.,2025-11-05 20:53:56
REV_9322,US_7287,MV_6657,5.4,Great movie!,2025-07-07 10:28:53
REV_9323,US_9225,MV_3971,9.3,Great movie!,2025-04-21 15:03:50
REV_9324,US_7051,MV_8305,2.4,Great movie!,2025-08-09 18:23:43
REV_9325,US_6653,MV_3923,4.0,Could be better.,2024-04-07 23:48:50
REV_9326,US_9162,MV_355,3.6,Great movie!,2024-09-17 14:59:22
REV_9327,US_9,MV_147,2.6,Great movie!,2024-02-09 08:40:48
REV_9328,US_341,MV_1069,9.3,Great movie!,2025-11-11 21:26:05
REV_9329,US_9484,MV_8104,2.1,Could be better.,2024-10-28 13:50:39
REV_9330,US_6818,MV_3444,9.9,Could be better.,2025-09-16 09:10:20
REV_9331,US_2170,MV_2492,9.1,Could be better.,2025-01-09 09:46:20
REV_9332,US_115,MV_8949,1.9,Great movie!,2025-02-24 07:49:04
REV_9333,US_829,MV_4732,6.0,Great movie!,2024-08-27 19:53:46
REV_9334,US_6682,MV_3642,4.7,Great movie!,2025-10-16 14:33:15
REV_9336,US_5815,MV_1133,5.4,Great movie!,2024-08-08 02:23:20
REV_9337,US_4721,MV_6866,9.7,Great movie!,2024-09-18 07:44:00
REV_9338,US_4774,MV_4473,4.8,Great movie!,2025-04-18 07:57:06
REV_9339,US_7649,MV_5637,5.8,Great movie!,2024-08-29 15:35:34
REV_9340,US_5434,MV_2385,5.6,Could be better.,2024-08-25 15:02:02
REV_9341,US_968,MV_5206,6.3,Could be better.,2025-07-08 08:35:53
REV_9342,US_5064,MV_4418,3.9,Great movie!,2025-12-27 12:10:55
REV_9343,US_3871,MV_9173,9.7,Could be better.,2025-09-07 06:29:06
REV_9344,US_3036,MV_2884,5.5,Could be better.,2025-10-04 03:32:10
REV_9345,US_753,MV_8374,8.9,Could be better.,2024-10-07 08:44:14
REV_9346,US_6916,MV_106,1.3,Could be better.,2025-04-30 23:15:17
REV_9347,US_915,MV_8772,8.5,Great movie!,2025-05-04 02:08:10
REV_9348,US_9436,MV_6367,1.5,Could be better.,2025-10-04 09:02:33
REV_9350,US_3751,MV_6222,6.7,Could be better.,2025-06-05 18:38:59
REV_9351,US_761,MV_224,7.2,Great movie!,2025-06-27 16:49:06
REV_9352,US_9467,MV_8059,5.6,Great movie!,2024-05-27 07:39:49
REV_9353,US_1585,MV_8490,2.6,Great movie!,2025-08-22 17:25:17
REV_9354,US_7019,MV_9959,4.6,Great movie!,2024-02-03 12:59:31
REV_9357,US_377,MV_7396,4.9,Great movie!,2025-09-22 22:24:03
REV_9358,US_2351,MV_1267,3.3,Could be better.,2025-12-02 06:17:27
REV_9359,US_630,MV_1804,4.4,Great movie!,2024-04-06 02:07:36
REV_9360,US_1703,MV_8109,6.6,Great movie!,2024-12-11 11:03:52
REV_9361,US_6317,MV_4401,7.1,Great movie!,2025-09-05 05:59:49
REV_9363,US_2920,MV_4414,3.7,Great movie!,2024-05-06 03:38:29
REV_9364,US_1612,MV_2279,5.1,Great movie!,2025-05-30 17:52:31
REV_9365,US_6514,MV_6742,6.5,Could be better.,2025-10-24 19:59:44
REV_9366,US_8072,MV_5627,7.9,Great movie!,2025-03-12 10:18:20
REV_9367,US_2073,MV_9798,6.8,Could be better.,2025-05-07 18:46:12
REV_9368,US_8180,MV_5353,5.4,Great movie!,2025-08-07 19:13:17
REV_9370,US_6375,MV_4096,6.6,Could be better.,2024-01-15 10:55:57
REV_9371,US_4063,MV_699,9.4,Great movie!,2024-12-29 23:09:52
REV_9372,US_9094,MV_5258,8.3,Great movie!,2025-05-24 22:07:09
REV_9374,US_5819,MV_8031,7.0,Could be better.,2024-02-29 23:30:31
REV_9375,US_465,MV_2506,7.7,Could be better.,2025-03-02 11:39:04
REV_9376,US_2734,MV_5505,7.0,Could be better.,2025-06-17 22:57:07
REV_9377,US_274,MV_4654,2.9,Could be better.,2025-10-05 04:01:33
REV_9378,US_673,MV_6605,2.1,Could be better.,2025-05-09 20:08:01
REV_9379,US_2187,MV_3868,1.5,Great movie!,2024-09-26 20:30:59
REV_9380,US_1417,MV_7970,7.9,Could be better.,2025-12-24 18:01:26
REV_9381,US_6288,MV_1732,3.3,Could be better.,2025-07-31 12:13:11
REV_9382,US_2137,MV_2772,1.7,Great movie!,2025-05-01 20:41:04
REV_9383,US_1179,MV_533,5.4,Great movie!,2024-04-27 01:03:45
REV_9384,US_4350,MV_1953,8.8,Great movie!,2024-05-02 08:00:52
REV_9385,US_3106,MV_1235,4.0,Could be better.,2024-11-18 22:18:48
REV_9386,US_563,MV_9014,5.6,Could be better.,2025-08-08 19:45:18
REV_9387,US_246,MV_4549,3.1,Could be better.,2025-10-27 14:39:09
REV_9388,US_283,MV_6005,7.6,Could be better.,2024-04-22 00:19:45
REV_9389,US_1120,MV_8540,1.9,Could be better.,2024-05-05 17:12:07
REV_9390,US_5144,MV_8470,7.7,Great movie!,2024-09-14 09:57:48
REV_9391,US_5242,MV_373,3.9,Could be better.,2025-11-09 06:43:56
REV_9394,US_6807,MV_8345,8.8,Could be better.,2024-12-06 18:24:15
REV_9395,US_1773,MV_5235,1.4,Great movie!,2025-02-20 23:34:00
REV_9396,US_8622,MV_2596,8.9,Could be better.,2025-05-18 13:27:58
REV_9397,US_2719,MV_8811,7.1,Could be better.,2024-03-20 13:06:04
REV_9398,US_2000,MV_8401,4.3,Could be better.,2024-12-16 10:38:32
REV_9401,US_7494,MV_6337,4.0,Could be better.,2025-09-13 07:58:24
REV_9402,US_9608,MV_8410,6.3,Could be better.,2025-10-17 15:59:58
REV_9403,US_3170,MV_3159,4.6,Could be better.,2024-11-09 02:49:50
REV_9404,US_7062,MV_4048,4.7,Great movie!,2024-10-19 05:18:07
REV_9405,US_7774,MV_7284,3.6,Could be better.,2025-08-26 08:26:57
REV_9406,US_296,MV_6403,7.1,Great movie!,2025-12-08 12:19:59
REV_9407,US_1654,MV_3409,5.8,Could be better.,2024-06-07 01:40:07
REV_9408,US_9536,MV_9985,2.4,Great movie!,2025-01-18 02:12:20
REV_9409,US_3713,MV_5414,2.5,Great movie!,2025-12-30 03:25:46
REV_9410,US_2304,MV_9940,6.8,Great movie!,2024-06-07 01:16:31
REV_9411,US_927,MV_4379,1.2,Could be better.,2025-01-16 18:09:39
REV_9412,US_7131,MV_8487,5.1,Could be better.,2025-07-02 17:44:49
REV_9413,US_3291,MV_9799,3.5,Could be better.,2025-10-23 09:02:33
REV_9414,US_8550,MV_1311,5.8,Great movie!,2025-12-05 01:58:11
REV_9415,US_8707,MV_3870,1.3,Could be better.,2024-01-28 16:20:16
REV_9416,US_5836,MV_1791,7.8,Great movie!,2024-08-02 17:48:14
REV_9417,US_6429,MV_4168,9.3,Great movie!,2025-10-01 02:37:38
REV_9418,US_111,MV_7140,7.1,Great movie!,2025-07-15 13:58:05
REV_9419,US_4740,MV_9757,1.6,Could be better.,2024-03-26 19:33:59
REV_9420,US_4212,MV_7628,7.3,Great movie!,2024-11-15 00:14:20
REV_9421,US_9428,MV_1233,3.9,Great movie!,2024-03-12 21:47:16
REV_9422,US_1230,MV_6498,9.4,Great movie!,2024-06-20 03:26:51
REV_9423,US_6961,MV_7927,4.2,Could be better.,2024-01-10 23:50:01
REV_9424,US_751,MV_484,7.6,Great movie!,2025-10-17 15:51:46
REV_9425,US_1389,MV_2530,2.9,Could be better.,2025-02-22 07:50:17
REV_9426,US_403,MV_5445,9.0,Great movie!,2025-11-20 23:49:00
REV_9427,US_1850,MV_4925,6.5,Could be better.,2024-12-26 03:22:40
REV_9428,US_5250,MV_1384,9.0,Could be better.,2024-06-11 21:40:13
REV_9429,US_686,MV_7557,6.1,Could be better.,2024-02-22 05:03:49
REV_9430,US_3363,MV_4488,7.4,Could be better.,2025-02-11 09:28:13
REV_9432,US_6644,MV_7037,9.9,Could be better.,2024-04-19 19:29:36
REV_9433,US_308,MV_9602,8.2,Could be better.,2025-12-25 13:38:00
REV_9434,US_642,MV_8493,8.4,Great movie!,2024-02-27 21:22:02
REV_9435,US_1177,MV_5611,8.3,Great movie!,2024-05-28 01:59:08
REV_9436,US_2732,MV_14,4.4,Could be better.,2024-01-31 18:10:44
REV_9437,US_3132,MV_7314,8.0,Could be better.,2024-11-14 13:21:50
REV_9438,US_5181,MV_4012,6.7,Could be better.,2025-04-20 00:26:30
REV_9439,US_3848,MV_5799,3.4,Could be better.,2024-05-18 15:58:38
REV_9440,US_2239,MV_7504,8.1,Great movie!,2025-12-28 04:10:22
REV_9441,US_5090,MV_9194,7.2,Could be better.,2024-08-29 17:11:55
REV_9442,US_2702,MV_3703,3.3,Could be better.,2024-03-26 00:48:32
REV_9443,US_6597,MV_8999,7.6,Great movie!,2025-11-25 19:54:39
REV_9444,US_3442,MV_347,5.0,Great movie!,2024-05-20 01:07:42
REV_9445,US_817,MV_1298,7.5,Could be better.,2025-02-13 08:04:55
REV_9446,US_3214,MV_6761,7.6,Great movie!,2024-04-11 20:58:10
REV_9447,US_7516,MV_309,5.5,Could be better.,2024-06-08 10:59:23
REV_9448,US_6454,MV_5646,2.7,Great movie!,2024-12-08 17:44:53
REV_9449,US_7325,MV_484,9.8,Great movie!,2025-03-02 09:21:11
REV_9450,US_1795,MV_6165,7.1,Great movie!,2025-05-21 15:25:43
REV_9451,US_6396,MV_2054,3.0,Could be better.,2024-12-19 14:12:09
REV_9452,US_5699,MV_2190,2.7,Could be better.,2025-11-24 15:26:27
REV_9453,US_4329,MV_4713,4.2,Could be better.,2024-09-15 05:03:19
REV_9454,US_3573,MV_8459,7.2,Great movie!,2025-09-19 04:36:16
REV_9455,US_8499,MV_1615,1.2,Great movie!,2025-12-06 09:15:50
REV_9456,US_3610,MV_5586,9.4,Great movie!,2024-06-28 13:50:35
REV_9457,US_1343,MV_5195,7.0,Great movie!,2025-04-30 09:32:23
REV_9458,US_2964,MV_6189,1.9,Could be better.,2024-10-27 17:38:37
REV_9459,US_8047,MV_5133,1.3,Great movie!,2025-08-23 10:16:29
REV_9460,US_5156,MV_5167,3.0,Great movie!,2024-07-31 22:25:44
REV_9461,US_4845,MV_5519,1.8,Could be better.,2024-08-02 09:16:13
REV_9462,US_6508,MV_918,3.3,Great movie!,2024-11-08 13:09:45
REV_9463,US_4624,MV_4702,9.4,Great movie!,2024-03-29 19:04:19
REV_9464,US_6306,MV_1704,2.8,Great movie!,2025-05-18 16:30:33
REV_9465,US_5627,MV_2122,9.5,Could be better.,2025-03-07 13:52:53
REV_9466,US_8777,MV_5141,3.0,Great movie!,2024-01-04 09:17:59
REV_9467,US_6478,MV_7265,6.8,Great movie!,2025-10-25 12:34:43
REV_9468,US_1492,MV_9574,5.2,Great movie!,2024-09-17 15:34:16
REV_9469,US_8453,MV_622,2.5,Great movie!,2024-05-18 22:04:13
REV_9470,US_7315,MV_2734,8.9,Great movie!,2025-11-21 11:55:34
REV_9471,US_484,MV_806,5.6,Great movie!,2024-06-08 00:23:25
REV_9472,US_8328,MV_385,2.1,Great movie!,2025-06-04 23:06:37
REV_9473,US_5121,MV_7865,6.4,Great movie!,2025-09-06 18:24:01
REV_9474,US_8579,MV_5632,6.0,Could be better.,2025-07-15 14:33:54
REV_9475,US_2457,MV_5254,1.1,Could be better.,2024-07-16 11:04:25
REV_9476,US_5846,MV_1103,4.7,Could be better.,2025-04-15 01:56:13
REV_9477,US_9786,MV_8185,9.6,Great movie!,2025-07-10 13:25:19
REV_9478,US_5619,MV_6170,3.2,Great movie!,2025-12-20 03:06:49
REV_9479,US_2577,MV_4561,9.6,Great movie!,2024-02-07 05:25:13
REV_9480,US_2692,MV_8000,2.2,Could be better.,2024-03-25 10:02:05
REV_9481,US_9456,MV_5080,4.7,Great movie!,2025-06-01 10:19:03
REV_9482,US_7462,MV_3119,7.7,Great movie!,2024-10-07 20:33:50
REV_9483,US_5093,MV_301,7.2,Great movie!,2025-08-14 02:33:11
REV_9485,US_3663,MV_5246,7.0,Great movie!,2025-02-11 20:25:57
REV_9486,US_725,MV_9819,2.9,Could be better.,2024-06-29 00:39:05
REV_9487,US_2789,MV_1172,3.2,Could be better.,2024-06-22 03:34:09
REV_9488,US_3858,MV_4708,6.7,Great movie!,2024-10-07 22:37:34
REV_9489,US_5685,MV_508,6.6,Could be better.,2024-05-18 05:16:19
REV_9490,US_1093,MV_6595,9.9,Could be better.,2025-02-11 01:40:17
