payment_id,booking_id,user_id,amount,payment_method,payment_date,status,transaction_ref
PMT_8358,BK_8358,US_2560,216.55,UPI,2025-03-10 12:51:03,completed,
PMT_8359,BK_8359,US_4524,1227.15,UPI,2025-10-23 17:40:35,completed,
PMT_8360,BK_8360,US_9460,0.0,UPI,2024-04-03 13:37:45,failed,
PMT_8361,BK_8361,US_6516,672.42,Debit Card,2024-08-27 02:01:27,completed,
PMT_8362,BK_8362,US_9096,233.54,UPI,2024-11-16 14:13:40,completed,
PMT_8363,BK_8363,US_3539,605.56,Debit Card,2025-09-12 13:47:35,completed,
PMT_8364,BK_8364,US_6905,0.0,Credit Card,2025-12-30 15:06:39,refunded,
PMT_8365,BK_8365,US_1428,491.95,Debit Card,2025-11-07 00:38:37,completed,
PMT_8366,BK_8366,US_7883,625.62,Debit Card,2025-12-27 09:59:06,completed,
PMT_8367,BK_8367,US_8232,1329.09,UPI,2024-04-20 11:11:10,completed,
PMT_8368,BK_8368,US_7655,1289.97,Debit Card,2024-11-08 17:11:25,completed,
PMT_8369,BK_8369,US_2831,1342.6200000000001,Net Banking,2024-01-22 08:33:20,completed,
PMT_8370,BK_8370,US_4504,1253.91,Debit Card,2025-01-27 09:07:51,completed,
PMT_8371,BK_8371,US_4638,1914.68,Net Banking,2024-04-28 04:54:50,completed,
PMT_8372,BK_8372,US_9829,1721.84,UPI,2025-09-28 11:35:22,completed,
PMT_8373,BK_8373,US_2780,1074.52,Wallet,2024-04-14 14:37:18,completed,
PMT_8374,BK_8374,US_4818,409.73,Wallet,2025-03-29 05:01:03,completed,
PMT_8375,BK_8375,US_4989,0.0,Wallet,2024-12-10 03:58:52,failed,
PMT_8376,BK_8376,US_2433,1214.68,Debit Card,2024-10-16 04:44:27,completed,
PMT_8377,BK_8377,US_443,0.0,Net Banking,2024-01-12 06:57:33,failed,
PMT_8378,BK_8378,US_2996,1693.28,Wallet,2024-05-18 11:54:16,completed,
PMT_8379,BK_8379,US_5579,333.14,UPI,2025-08-12 17:11:18,completed,
PMT_8380,BK_8380,US_6598,933.44,Net Banking,2024-11-18 12:29:34,completed,
PMT_8381,BK_8381,US_5053,1222.41,Credit Card,2024-11-07 02:18:20,completed,
PMT_8382,BK_8382,US_6836,0.0,UPI,2025-01-15 04:26:40,failed,
PMT_8383,BK_8383,US_9706,892.74,UPI,2024-02-17 12:10:00,completed,
PMT_8384,BK_8384,US_4958,472.41,Credit Card,2025-02-05 00:09:34,completed,
PMT_8386,BK_8386,US_6477,304.18,Wallet,2025-07-20 22:25:17,completed,
PMT_8388,BK_8388,US_7370,448.74,UPI,2025-01-20 08:25:57,completed,
PMT_8389,BK_8389,US_4108,494.26,UPI,2025-05-22 15:15:03,completed,
PMT_8390,BK_8390,US_3228,552.1,Net Banking,2024-03-27 09:49:05,completed,
PMT_8391,BK_8391,US_1756,476.96,Wallet,2024-04-29 23:10:18,completed,
PMT_8392,BK_8392,US_6735,912.1500000000001,Debit Card,2024-02-01 03:26:30,completed,
PMT_8393,BK_8393,US_7164,295.48,Net Banking,2024-11-20 23:54:48,completed,
PMT_8394,BK_8394,US_7012,602.12,Debit Card,2024-02-20 11:36:45,completed,
PMT_8395,BK_8395,US_1013,1143.4499999999998,Credit Card,2024-01-17 06:23:02,completed,
PMT_8396,BK_8396,US_3610,0.0,Net Banking,2025-12-22 23:37:30,refunded,
PMT_8397,BK_8397,US_5535,723.14,Net Banking,2024-02-03 21:49:00,completed,
PMT_8398,BK_8398,US_808,908.12,Wallet,2024-06-27 03:53:36,completed,
PMT_8399,BK_8399,US_9303,980.46,Debit Card,2024-02-19 12:39:11,completed,
PMT_8400,BK_8400,US_2075,1909.88,Debit Card,2024-09-01 09:38:07,completed,
PMT_8402,BK_8402,US_4492,1432.29,Wallet,2024-12-30 03:20:05,completed,
PMT_8403,BK_8403,US_4345,0.0,Debit Card,2025-05-07 09:26:13,refunded,
PMT_8404,BK_8404,US_37,883.06,Net Banking,2024-11-08 03:46:03,completed,
PMT_8405,BK_8405,US_9779,1450.28,UPI,2025-10-12 14:55:57,completed,
PMT_8407,BK_8407,US_4159,1150.26,Net Banking,2025-11-28 20:16:37,completed,
PMT_8408,BK_8408,US_2403,757.72,Net Banking,2024-04-29 09:36:01,completed,
PMT_8409,BK_8409,US_7765,278.04,Wallet,2024-07-20 07:47:49,completed,
PMT_8410,BK_8410,US_4278,636.24,Debit Card,2025-04-06 08:27:58,completed,
PMT_8411,BK_8411,US_5975,971.5,Debit Card,2025-08-12 06:50:47,completed,
PMT_8412,BK_8412,US_6295,1261.74,UPI,2024-06-07 01:38:41,completed,
PMT_8413,BK_8413,US_6127,0.0,Credit Card,2024-04-16 03:43:58,refunded,
PMT_8414,BK_8414,US_1985,716.38,Net Banking,2024-02-02 21:25:57,completed,
PMT_8416,BK_8416,US_7370,593.46,Credit Card,2024-10-15 11:37:53,completed,
PMT_8417,BK_8417,US_1338,999.16,Wallet,2024-03-29 19:13:36,completed,
PMT_8418,BK_8418,US_8214,164.67,Debit Card,2025-10-30 22:57:33,completed,
PMT_8420,BK_8420,US_656,694.24,Wallet,2024-05-07 11:54:30,completed,
PMT_8422,BK_8422,US_981,1864.88,Debit Card,2024-01-20 05:14:14,completed,
PMT_8423,BK_8423,US_9360,674.14,UPI,2025-05-19 09:45:27,completed,
PMT_8424,BK_8424,US_5596,1207.59,Net Banking,2025-06-26 13:21:56,completed,
PMT_8425,BK_8425,US_7183,206.52,UPI,2024-09-24 16:01:00,completed,
PMT_8426,BK_8426,US_2014,0.0,Net Banking,2025-09-27 03:18:41,refunded,
PMT_8427,BK_8427,US_4659,592.52,Wallet,2025-09-28 03:00:21,completed,
PMT_8428,BK_8428,US_8721,1258.8000000000002,Net Banking,2025-02-15 13:11:59,completed,
PMT_8429,BK_8429,US_3894,607.04,Debit Card,2024-08-16 05:15:01,completed,
PMT_8430,BK_8430,US_3838,0.0,Wallet,2024-07-16 20:31:16,failed,
PMT_8432,BK_8432,US_8060,1466.28,Wallet,2025-09-30 11:19:08,completed,
PMT_8433,BK_8433,US_2658,1492.65,Credit Card,2024-10-04 18:45:44,completed,
PMT_8435,BK_8435,US_1862,1724.84,Credit Card,2024-02-15 21:51:24,completed,
PMT_8436,BK_8436,US_4888,1361.46,Debit Card,2025-10-09 09:30:37,completed,
PMT_8438,BK_8438,US_4708,651.7,UPI,2024-08-23 13:28:55,completed,
PMT_8439,BK_8439,US_1243,211.72,Debit Card,2024-12-17 13:47:22,completed,
PMT_8440,BK_8440,US_1529,1601.0,UPI,2024-02-24 15:48:26,completed,
PMT_8441,BK_8441,US_5267,425.5,Credit Card,2025-07-08 00:57:26,completed,
PMT_8443,BK_8443,US_3169,621.92,Net Banking,2025-03-13 02:40:34,completed,
PMT_8444,BK_8444,US_8753,560.26,UPI,2024-01-05 20:28:23,completed,
PMT_8445,BK_8445,US_4330,307.58,Net Banking,2024-12-22 10:28:13,completed,
PMT_8446,BK_8446,US_2459,1497.66,UPI,2025-11-13 22:44:57,completed,
PMT_8448,BK_8448,US_8684,0.0,Credit Card,2024-06-28 06:32:15,failed,
PMT_8449,BK_8449,US_2123,494.40000000000003,Net Banking,2025-02-10 21:33:38,completed,
PMT_8452,BK_8452,US_262,0.0,Net Banking,2024-07-27 13:24:10,refunded,
PMT_8453,BK_8453,US_283,416.9,Net Banking,2024-06-07 06:27:27,completed,
PMT_8454,BK_8454,US_1010,723.88,Wallet,2025-09-04 01:45:29,completed,
PMT_8455,BK_8455,US_8688,0.0,Debit Card,2024-03-13 09:46:28,failed,
PMT_8456,BK_8456,US_6185,0.0,Credit Card,2025-11-17 00:18:05,failed,
PMT_8457,BK_8457,US_5961,1032.2,Net Banking,2025-09-30 21:38:11,completed,
PMT_8458,BK_8458,US_2858,1357.68,Wallet,2025-02-14 09:15:18,completed,
PMT_8460,BK_8460,US_372,503.84999999999997,Net Banking,2025-06-13 19:33:57,completed,
PMT_8463,BK_8463,US_4600,1556.04,Credit Card,2025-05-28 12:17:56,completed,
PMT_8465,BK_8465,US_6090,306.05,Debit Card,2025-12-06 20:32:29,completed,
PMT_8466,BK_8466,US_3184,1134.78,Net Banking,2025-03-24 01:45:08,completed,
PMT_8469,BK_8469,US_3715,453.97,Debit Card,2025-12-20 11:29:59,completed,
PMT_8470,BK_8470,US_7540,665.0999999999999,Wallet,2024-03-10 12:04:58,completed,
PMT_8471,BK_8471,US_9261,0.0,Debit Card,2025-07-22 18:03:10,refunded,
PMT_8472,BK_8472,US_8877,304.54,Wallet,2025-07-27 07:46:27,completed,
PMT_8473,BK_8473,US_2096,1153.92,UPI,2025-03-30 19:16:30,completed,
PMT_8474,BK_8474,US_5437,961.4,Net Banking,2024-01-09 09:02:53,completed,
PMT_8475,BK_8475,US_945,0.0,Debit Card,2024-03-04 22:55:47,failed,
PMT_8476,BK_8476,US_9025,689.8199999999999,UPI,2024-09-26 15:54:20,completed,
PMT_8477,BK_8477,US_3184,967.32,UPI,2025-06-10 07:50:09,completed,
PMT_8478,BK_8478,US_6620,1109.48,Credit Card,2025-08-06 17:10:36,completed,
PMT_8480,BK_8480,US_717,934.4100000000001,Wallet,2025-05-06 12:39:13,completed,
PMT_8481,BK_8481,US_5360,288.82,Debit Card,2024-03-11 10:26:04,completed,
PMT_8482,BK_8482,US_5758,0.0,Wallet,2024-06-10 15:16:43,failed,
PMT_8483,BK_8483,US_3516,356.87,Net Banking,2025-05-05 14:46:51,completed,
PMT_8484,BK_8484,US_5772,270.29,Credit Card,2024-03-19 09:19:02,completed,
PMT_8486,BK_8486,US_993,1176.0,Debit Card,2024-04-18 22:55:15,completed,
PMT_8487,BK_8487,US_7922,163.47,Wallet,2024-11-19 03:22:20,completed,
PMT_8488,BK_8488,US_8239,956.78,UPI,2024-12-08 01:31:58,completed,
PMT_8489,BK_8489,US_9552,936.52,Credit Card,2024-07-02 14:00:29,completed,
PMT_8490,BK_8490,US_8891,181.47,Net Banking,2024-03-25 18:46:50,completed,
PMT_8491,BK_8491,US_197,864.64,Net Banking,2024-03-18 12:01:04,completed,
PMT_8493,BK_8493,US_2752,315.43,Credit Card,2024-01-15 11:28:04,completed,
PMT_8494,BK_8494,US_1425,828.36,Wallet,2025-06-18 08:55:29,completed,
PMT_8495,BK_8495,US_6503,273.54,UPI,2025-01-05 09:20:50,completed,
PMT_8496,BK_8496,US_5899,756.04,UPI,2024-12-20 07:57:06,completed,
PMT_8497,BK_8497,US_338,644.16,Debit Card,2024-01-14 21:05:55,completed,
PMT_8498,BK_8498,US_4129,0.0,Debit Card,2024-02-24 13:48:33,refunded,
PMT_8500,BK_8500,US_3581,0.0,Wallet,2024-10-05 19:09:37,failed,
PMT_8501,BK_8501,US_2963,1691.28,Wallet,2024-03-01 10:34:29,completed,
PMT_8502,BK_8502,US_8065,670.4,Wallet,2024-01-17 11:55:36,completed,
PMT_8503,BK_8503,US_4065,1630.72,Credit Card,2025-04-16 13:51:51,completed,
PMT_8504,BK_8504,US_2075,459.65,Wallet,2024-07-03 00:54:53,completed,
PMT_8505,BK_8505,US_2654,468.18,Wallet,2024-07-29 09:09:45,completed,
PMT_8506,BK_8506,US_7239,468.13,Net Banking,2024-09-27 02:35:00,completed,
PMT_8507,BK_8507,US_793,1800.8,Credit Card,2025-10-18 17:33:52,completed,
PMT_8508,BK_8508,US_6475,882.38,Credit Card,2025-10-26 02:29:50,completed,
PMT_8509,BK_8509,US_9136,749.96,Credit Card,2025-02-06 06:38:33,completed,
PMT_8511,BK_8511,US_989,0.0,Credit Card,2024-11-21 22:06:09,refunded,
PMT_8512,BK_8512,US_2788,689.0699999999999,Debit Card,2024-05-13 15:35:40,completed,
PMT_8513,BK_8513,US_1265,422.47,Credit Card,2024-05-11 16:06:25,completed,
PMT_8514,BK_8514,US_4480,0.0,Debit Card,2025-08-29 17:56:18,refunded,
PMT_8515,BK_8515,US_4605,1545.12,Net Banking,2025-05-31 05:27:22,completed,
PMT_8516,BK_8516,US_4895,1461.12,Net Banking,2025-04-29 17:51:29,completed,
PMT_8517,BK_8517,US_1077,515.28,Wallet,2024-09-17 22:30:53,completed,
PMT_8518,BK_8518,US_5394,1557.32,Net Banking,2024-06-02 19:16:13,completed,
PMT_8519,BK_8519,US_4106,379.02,Credit Card,2024-11-09 04:54:18,completed,
PMT_8520,BK_8520,US_3285,503.13,Debit Card,2025-04-12 13:11:53,completed,
PMT_8521,BK_8521,US_8799,1201.8899999999999,UPI,2025-07-11 18:50:48,completed,
PMT_8522,BK_8522,US_7608,1957.96,Wallet,2024-07-05 00:15:02,completed,
PMT_8523,BK_8523,US_8030,457.98,UPI,2024-10-06 20:11:49,completed,
PMT_8524,BK_8524,US_4002,908.31,UPI,2024-05-28 03:48:20,completed,
PMT_8525,BK_8525,US_4540,767.84,Credit Card,2025-01-08 06:41:34,completed,
PMT_8527,BK_8527,US_7608,289.09,UPI,2024-04-10 09:14:06,completed,
PMT_8529,BK_8529,US_908,325.83,Credit Card,2025-02-04 09:12:03,completed,
PMT_8530,BK_8530,US_1020,0.0,Wallet,2025-02-01 04:48:14,failed,
PMT_8531,BK_8531,US_9061,862.12,UPI,2024-10-01 23:50:48,completed,
PMT_8532,BK_8532,US_1578,1284.48,Debit Card,2025-04-18 23:27:19,completed,
PMT_8533,BK_8533,US_5119,629.58,Credit Card,2025-06-15 09:11:57,completed,
PMT_8534,BK_8534,US_8510,0.0,Debit Card,2025-05-05 04:52:32,failed,
PMT_8535,BK_8535,US_3225,0.0,Credit Card,2025-07-20 07:30:08,failed,
PMT_8538,BK_8538,US_147,439.86,Credit Card,2024-02-27 18:38:15,completed,
PMT_8539,BK_8539,US_455,0.0,Wallet,2025-04-12 03:00:40,failed,
PMT_8540,BK_8540,US_2253,1457.1,Credit Card,2024-06-19 07:21:42,completed,
PMT_8541,BK_8541,US_9538,368.02,Net Banking,2025-05-10 21:37:37,completed,
PMT_8542,BK_8542,US_3307,1053.8,Credit Card,2024-08-19 01:53:35,completed,
PMT_8544,BK_8544,US_4616,922.83,Wallet,2024-04-04 23:53:01,completed,
PMT_8545,BK_8545,US_6471,1462.24,Debit Card,2024-08-24 16:16:03,completed,
PMT_8546,BK_8546,US_2952,0.0,Debit Card,2025-10-27 13:42:54,failed,
PMT_8547,BK_8547,US_2876,854.67,Net Banking,2024-05-13 18:31:50,completed,
PMT_8549,BK_8549,US_8363,1527.84,UPI,2024-07-21 15:03:58,completed,
PMT_8550,BK_8550,US_6997,350.55,Credit Card,2024-06-15 07:44:31,completed,
PMT_8551,BK_8551,US_3680,941.67,UPI,2025-05-26 17:01:57,completed,
PMT_8553,BK_8553,US_3144,863.67,Wallet,2025-10-27 17:44:26,completed,
PMT_8554,BK_8554,US_5203,1893.52,Credit Card,2025-09-17 00:24:16,completed,
PMT_8555,BK_8555,US_9112,564.7,Wallet,2025-03-26 21:34:12,completed,
PMT_8556,BK_8556,US_9722,863.62,Debit Card,2024-04-08 18:10:38,completed,
PMT_8557,BK_8557,US_2785,283.23,UPI,2025-02-03 01:04:37,completed,
PMT_8558,BK_8558,US_3454,835.77,Credit Card,2024-05-12 16:28:13,completed,
PMT_8559,BK_8559,US_3211,1426.02,Credit Card,2025-06-03 12:41:03,completed,
PMT_8560,BK_8560,US_2774,0.0,Credit Card,2025-08-29 11:32:29,failed,
PMT_8561,BK_8561,US_4750,1679.0,Wallet,2024-05-12 17:23:51,completed,
PMT_8562,BK_8562,US_8986,1289.76,Net Banking,2025-08-18 05:35:47,completed,
PMT_8563,BK_8563,US_7463,476.4,Credit Card,2024-02-21 14:13:11,completed,
PMT_8564,BK_8564,US_2538,175.15,UPI,2024-05-27 13:09:36,completed,
PMT_8567,BK_8567,US_1442,0.0,UPI,2025-04-27 13:40:42,failed,
PMT_8568,BK_8568,US_9320,0.0,UPI,2024-05-04 12:38:39,failed,
PMT_8569,BK_8569,US_8610,345.79,Debit Card,2025-07-13 04:59:57,completed,
PMT_8570,BK_8570,US_3810,1794.28,Net Banking,2025-05-08 10:22:56,completed,
PMT_8571,BK_8571,US_414,728.64,Credit Card,2024-09-06 06:40:27,completed,
PMT_8573,BK_8573,US_8876,1493.49,Credit Card,2024-01-01 21:40:01,completed,
PMT_8574,BK_8574,US_6654,1272.8700000000001,Wallet,2024-10-06 01:26:26,completed,
PMT_8576,BK_8576,US_727,837.08,UPI,2025-07-03 03:17:55,completed,
PMT_8577,BK_8577,US_6779,821.0,Net Banking,2024-08-06 10:36:21,completed,
PMT_8578,BK_8578,US_355,211.98,Wallet,2024-02-07 02:22:24,completed,
PMT_8579,BK_8579,US_4069,871.86,Net Banking,2024-11-06 19:20:40,completed,
PMT_8581,BK_8581,US_7859,839.4,Wallet,2025-09-09 13:41:47,completed,
PMT_8582,BK_8582,US_5612,1170.08,Net Banking,2025-07-25 12:34:44,completed,
PMT_8583,BK_8583,US_9880,0.0,Wallet,2025-09-07 04:55:49,failed,
PMT_8584,BK_8584,US_3141,440.66,Debit Card,2024-12-16 21:50:01,completed,
PMT_8585,BK_8585,US_4319,1115.16,UPI,2025-02-18 22:37:13,completed,
PMT_8588,BK_8588,US_1540,287.99,Net Banking,2024-03-25 04:04:07,completed,
PMT_8589,BK_8589,US_4131,537.51,Wallet,2025-08-04 20:14:55,completed,
PMT_8591,BK_8591,US_7921,0.0,Debit Card,2024-02-06 15:09:33,failed,
PMT_8593,BK_8593,US_9908,227.72,Wallet,2024-08-05 10:17:03,completed,
PMT_8594,BK_8594,US_5077,203.8,UPI,2024-09-22 21:28:12,completed,
PMT_8595,BK_8595,US_7602,826.28,Wallet,2025-01-04 22:40:33,completed,
PMT_8596,BK_8596,US_7359,547.52,Debit Card,2025-02-05 16:20:10,completed,
PMT_8597,BK_8597,US_7779,0.0,UPI,2024-04-27 12:09:02,refunded,
PMT_8598,BK_8598,US_5026,302.35,UPI,2024-08-01 04:46:25,completed,
PMT_8599,BK_8599,US_4284,305.82,UPI,2024-10-22 09:24:52,completed,
PMT_8600,BK_8600,US_7925,1087.8,UPI,2024-10-25 23:15:40,completed,
PMT_8601,BK_8601,US_9142,764.52,Wallet,2025-01-01 02:27:16,completed,
PMT_8602,BK_8602,US_111,920.4,Credit Card,2025-06-01 09:05:35,completed,
PMT_8603,BK_8603,US_6464,1195.47,Credit Card,2024-03-12 15:16:49,completed,
PMT_8604,BK_8604,US_4874,1515.72,Net Banking,2025-03-18 21:34:35,completed,
PMT_8606,BK_8606,US_1261,1312.04,Wallet,2025-04-28 06:59:22,completed,
PMT_8607,BK_8607,US_7062,1437.27,Credit Card,2024-12-25 17:33:19,completed,
PMT_8608,BK_8608,US_2046,0.0,Credit Card,2024-06-25 12:22:15,failed,
PMT_8609,BK_8609,US_1722,1965.76,Net Banking,2024-08-16 18:11:19,completed,
PMT_8610,BK_8610,US_6574,290.58,Net Banking,2024-11-24 20:19:13,completed,
PMT_8611,BK_8611,US_5868,0.0,UPI,2025-11-19 10:03:16,refunded,
PMT_8612,BK_8612,US_8664,693.42,Debit Card,2024-04-23 07:47:34,completed,
PMT_8613,BK_8613,US_50,532.2,Wallet,2024-04-08 16:03:49,completed,
PMT_8614,BK_8614,US_3151,446.4,Wallet,2025-05-03 14:46:51,completed,
PMT_8615,BK_8615,US_5285,324.24,Credit Card,2025-08-16 16:15:03,completed,
PMT_8616,BK_8616,US_8686,0.0,Credit Card,2025-09-05 12:06:40,failed,
PMT_8617,BK_8617,US_2215,1112.97,Credit Card,2024-03-24 19:35:26,completed,
PMT_8618,BK_8618,US_9617,675.32,Credit Card,2024-10-31 21:02:51,completed,
PMT_8619,BK_8619,US_4655,0.0,Wallet,2024-11-08 00:25:59,refunded,
PMT_8620,BK_8620,US_7961,1036.35,Wallet,2024-03-15 20:52:39,completed,
PMT_8621,BK_8621,US_803,0.0,Debit Card,2025-02-08 01:23:47,refunded,
PMT_8622,BK_8622,US_5943,1883.48,Net Banking,2025-12-26 04:09:33,completed,
PMT_8623,BK_8623,US_4778,642.12,Credit Card,2024-11-05 03:28:58,completed,
PMT_8624,BK_8624,US_9025,392.5,Wallet,2024-05-10 13:17:17,completed,
PMT_8625,BK_8625,US_810,525.76,Net Banking,2025-11-28 16:27:02,completed,
PMT_8626,BK_8626,US_9223,0.0,UPI,2024-07-21 14:24:29,refunded,
PMT_8627,BK_8627,US_6943,628.44,Net Banking,2025-07-31 11:46:17,completed,
PMT_8628,BK_8628,US_9007,852.1500000000001,Wallet,2025-08-05 15:01:23,completed,
PMT_8629,BK_8629,US_3975,1289.52,Debit Card,2024-11-24 05:17:41,completed,
PMT_8630,BK_8630,US_9860,1448.34,Wallet,2025-02-11 00:06:29,completed,
PMT_8631,BK_8631,US_8021,260.59,Net Banking,2025-11-26 11:01:14,completed,
PMT_8632,BK_8632,US_7418,1686.08,Debit Card,2024-01-28 01:38:54,completed,
PMT_8633,BK_8633,US_3479,0.0,UPI,2025-04-05 00:24:57,failed,
PMT_8634,BK_8634,US_2896,607.4399999999999,Wallet,2024-05-29 21:16:26,completed,
PMT_8635,BK_8635,US_8328,174.66,Credit Card,2024-10-22 15:26:09,completed,
PMT_8636,BK_8636,US_1571,992.86,Net Banking,2024-11-21 07:34:23,completed,
PMT_8638,BK_8638,US_1527,972.3000000000001,Net Banking,2024-10-17 12:44:58,completed,
PMT_8639,BK_8639,US_8893,1547.92,UPI,2025-05-12 04:10:06,completed,
PMT_8640,BK_8640,US_8033,1403.49,Debit Card,2024-04-11 04:13:35,completed,
PMT_8641,BK_8641,US_7128,655.64,UPI,2025-07-21 10:32:51,completed,
PMT_8643,BK_8643,US_799,969.2,Wallet,2025-05-14 01:11:42,completed,
PMT_8644,BK_8644,US_7367,886.74,Wallet,2025-04-22 22:44:41,completed,
PMT_8645,BK_8645,US_7866,439.12,Credit Card,2024-11-21 15:34:04,completed,
PMT_8646,BK_8646,US_6590,1492.23,UPI,2025-07-25 08:58:24,completed,
PMT_8647,BK_8647,US_7378,803.46,Debit Card,2025-06-28 11:48:32,completed,
PMT_8648,BK_8648,US_2009,0.0,Net Banking,2025-06-21 01:20:33,failed,
PMT_8650,BK_8650,US_483,745.68,UPI,2025-03-26 13:35:15,completed,
PMT_8651,BK_8651,US_516,456.01,UPI,2024-12-19 11:01:03,completed,
PMT_8652,BK_8652,US_6982,1578.68,Net Banking,2025-07-21 12:15:46,completed,
PMT_8654,BK_8654,US_6863,182.32,Credit Card,2024-09-16 02:16:36,completed,
PMT_8655,BK_8655,US_8271,1186.4,Debit Card,2024-08-21 06:43:26,completed,
PMT_8656,BK_8656,US_5752,895.1999999999999,Debit Card,2025-01-04 08:13:27,completed,
PMT_8657,BK_8657,US_7043,335.85,Debit Card,2025-10-16 16:08:31,completed,
PMT_8658,BK_8658,US_8897,187.66,Net Banking,2024-10-21 23:30:17,completed,
PMT_8660,BK_8660,US_5542,0.0,Net Banking,2025-07-21 23:30:57,failed,
PMT_8661,BK_8661,US_1697,608.08,Debit Card,2024-05-04 21:50:06,completed,
PMT_8662,BK_8662,US_1034,727.72,Net Banking,2025-02-23 04:07:53,completed,
PMT_8663,BK_8663,US_4970,644.66,Debit Card,2024-09-09 18:05:18,completed,
PMT_8665,BK_8665,US_3960,695.67,Net Banking,2024-11-12 14:09:04,completed,
PMT_8666,BK_8666,US_752,994.82,UPI,2025-01-06 12:11:39,completed,
PMT_8667,BK_8667,US_7250,926.8,UPI,2025-08-05 16:37:13,completed,
PMT_8669,BK_8669,US_8257,0.0,Debit Card,2024-07-22 20:29:50,failed,
PMT_8670,BK_8670,US_291,1016.2,UPI,2025-07-01 12:51:40,completed,
PMT_8671,BK_8671,US_3180,1313.92,Credit Card,2024-12-13 00:01:20,completed,
PMT_8672,BK_8672,US_9585,498.53,Credit Card,2024-05-16 19:28:24,completed,
PMT_8673,BK_8673,US_8158,927.42,Net Banking,2025-08-15 06:49:16,completed,
PMT_8674,BK_8674,US_6946,1807.2,Wallet,2025-11-10 03:52:24,completed,
PMT_8675,BK_8675,US_1451,298.61,Debit Card,2025-05-22 15:17:59,completed,
PMT_8676,BK_8676,US_9076,619.26,Wallet,2024-12-09 18:23:15,completed,
PMT_8677,BK_8677,US_8412,758.62,Wallet,2024-05-31 22:53:20,completed,
PMT_8678,BK_8678,US_769,771.96,UPI,2024-10-09 06:12:07,completed,
PMT_8679,BK_8679,US_965,302.18,UPI,2024-06-02 15:27:12,completed,
PMT_8680,BK_8680,US_4158,336.3,Net Banking,2024-05-02 01:12:39,completed,
PMT_8683,BK_8683,US_235,741.78,Net Banking,2024-09-12 08:31:43,completed,
PMT_8684,BK_8684,US_4337,447.65,Credit Card,2024-09-11 17:50:52,completed,
PMT_8687,BK_8687,US_3133,710.73,Wallet,2024-02-01 16:14:58,completed,
PMT_8688,BK_8688,US_7987,500.73,UPI,2025-02-10 00:50:51,completed,
PMT_8689,BK_8689,US_5325,0.0,Wallet,2025-10-09 12:58:53,failed,
PMT_8690,BK_8690,US_8249,419.37,Debit Card,2025-06-20 23:33:15,completed,
PMT_8692,BK_8692,US_4639,0.0,Net Banking,2024-02-06 15:24:17,refunded,
PMT_8693,BK_8693,US_9642,1214.91,Wallet,2024-05-26 06:19:14,completed,
PMT_8694,BK_8694,US_6489,483.99,Wallet,2024-10-24 19:13:06,completed,
PMT_8695,BK_8695,US_488,359.44,Debit Card,2025-05-02 16:04:23,completed,
PMT_8696,BK_8696,US_6855,1400.6100000000001,Net Banking,2024-07-15 18:30:55,completed,
PMT_8697,BK_8697,US_8181,982.98,Wallet,2025-04-27 06:07:32,completed,
PMT_8698,BK_8698,US_3399,488.40000000000003,UPI,2024-02-08 14:08:06,completed,
PMT_8700,BK_8700,US_9117,470.78,Debit Card,2024-12-02 03:57:04,completed,
PMT_8701,BK_8701,US_9920,399.24,UPI,2024-12-17 15:16:10,completed,
PMT_8702,BK_8702,US_9162,1095.04,Net Banking,2024-05-12 20:14:54,completed,
PMT_8703,BK_8703,US_4706,359.52,UPI,2024-10-19 07:56:24,completed,
PMT_8704,BK_8704,US_2484,458.1,Debit Card,2024-08-25 07:07:08,completed,
PMT_8705,BK_8705,US_5606,0.0,Wallet,2025-02-23 21:53:17,failed,
PMT_8706,BK_8706,US_1295,0.0,Credit Card,2024-02-13 03:43:55,failed,
PMT_8707,BK_8707,US_5354,754.18,UPI,2024-08-07 16:28:47,completed,
PMT_8708,BK_8708,US_489,974.78,Wallet,2024-08-24 21:39:54,completed,
PMT_8709,BK_8709,US_633,685.41,UPI,2024-05-16 20:59:00,completed,
PMT_8710,BK_8710,US_683,1153.8000000000002,Net Banking,2024-12-25 15:38:02,completed,
PMT_8712,BK_8712,US_1582,960.36,Wallet,2024-12-26 07:15:21,completed,
PMT_8713,BK_8713,US_2894,634.74,UPI,2024-06-15 20:27:47,completed,
PMT_8715,BK_8715,US_3075,893.1,UPI,2025-06-21 05:37:41,completed,
PMT_8716,BK_8716,US_7589,876.46,Wallet,2025-04-08 05:50:25,completed,
PMT_8717,BK_8717,US_3376,740.82,Net Banking,2025-08-07 07:38:17,completed,
PMT_8718,BK_8718,US_6061,706.88,Wallet,2025-08-13 00:46:36,completed,
PMT_8722,BK_8722,US_841,1170.33,UPI,2025-04-30 23:50:08,completed,
PMT_8725,BK_8725,US_2147,0.0,Wallet,2024-09-14 23:43:48,refunded,
PMT_8727,BK_8727,US_4165,1190.19,Net Banking,2025-09-20 03:27:56,completed,
PMT_8728,BK_8728,US_9535,0.0,Debit Card,2024-04-30 06:25:04,failed,
PMT_8729,BK_8729,US_3679,267.01,Credit Card,2025-11-17 08:51:04,completed,
PMT_8730,BK_8730,US_6622,1686.68,Wallet,2024-10-15 11:43:10,completed,
PMT_8733,BK_8733,US_9000,317.59,Wallet,2024-03-01 11:54:57,completed,
